N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.174689626E+00 1.195258538E+00 1.201484843E+00 1.207087491E+00 1.210729433E+00 1.209208244E+00 1.204758590E+00 1.202326429E+00 1.203774110E+00
1.016672606E+01 1.175406111E+00 1.196367267E+00 1.203043301E+00 1.209219269E+00 1.213599726E+00 1.213080668E+00 1.210029739E+00 1.209615325E+00 1.214011728E+00
1.033324570E+01 1.175961059E+00 1.197174243E+00 1.204178817E+00 1.210676155E+00 1.215722015E+00 1.215975149E+00 1.214043526E+00 1.215315406E+00 1.222248653E+00
1.049996187E+01 1.176426927E+00 1.197775315E+00 1.205016808E+00 1.211826015E+00 1.217320130E+00 1.218194898E+00 1.217200749E+00 1.219934698E+00 1.229069735E+00
1.066670514E+01 1.176866402E+00 1.198246625E+00 1.205657604E+00 1.212750758E+00 1.218575886E+00 1.219988968E+00 1.219836542E+00 1.223902532E+00 1.234970820E+00
1.083333839E+01 1.177338349E+00 1.198650388E+00 1.206182776E+00 1.213548561E+00 1.219640137E+00 1.221564218E+00 1.222225296E+00 1.227552599E+00 1.240308821E+00
1.100000000E+01 1.177903048E+00 1.199040393E+00 1.206661409E+00 1.214258921E+00 1.220641963E+00 1.223094258E+00 1.224582857E+00 1.231113248E+00 1.245293414E+00
1.116672606E+01 1.178625928E+00 1.199466685E+00 1.207155972E+00 1.214964536E+00 1.221695528E+00 1.224723194E+00 1.227063623E+00 1.234706873E+00 1.250016015E+00
1.133324570E+01 1.179578388E+00 1.199979219E+00 1.207727238E+00 1.215775245E+00 1.222895270E+00 1.226563261E+00 1.229755391E+00 1.238365413E+00 1.254503002E+00
1.149996187E+01 1.180833412E+00 1.200629545E+00 1.208437506E+00 1.216747761E+00 1.224345887E+00 1.228687808E+00 1.232680858E+00 1.242065208E+00 1.258769075E+00
1.166670514E+01 1.182453107E+00 1.201470073E+00 1.209351248E+00 1.217980161E+00 1.226100442E+00 1.231125416E+00 1.235813181E+00 1.245769768E+00 1.262849039E+00
1.183333839E+01 1.184467980E+00 1.202550340E+00 1.210532086E+00 1.219522402E+00 1.228204762E+00 1.233863466E+00 1.239104172E+00 1.249462385E+00 1.266803500E+00
1.200000000E+01 1.186854391E+00 1.203911759E+00 1.212036141E+00 1.221406636E+00 1.230655680E+00 1.236862097E+00 1.242513433E+00 1.253158589E+00 1.270708866E+00
1.216672606E+01 1.189527027E+00 1.205582987E+00 1.213903363E+00 1.223706932E+00 1.233449320E+00 1.240073563E+00 1.246026273E+00 1.256900714E+00 1.274636472E+00
1.233324570E+01 1.192364281E+00 1.207578441E+00 1.216150273E+00 1.226376943E+00 1.236530200E+00 1.243468631E+00 1.249656466E+00 1.260744782E+00 1.278675169E+00
1.249996187E+01 1.195261798E+00 1.209898948E+00 1.218768277E+00 1.229386820E+00 1.239873055E+00 1.247045001E+00 1.253438039E+00 1.264747891E+00 1.282873900E+00
1.266670514E+01 1.198176808E+00 1.212532328E+00 1.221729235E+00 1.232700413E+00 1.243451429E+00 1.250808913E+00 1.257412879E+00 1.268961037E+00 1.287374389E+00
1.283333839E+01 1.201122867E+00 1.215454698E+00 1.224996853E+00 1.236288369E+00 1.247262276E+00 1.254796437E+00 1.261620157E+00 1.273439649E+00 1.292058165E+00
1.300000000E+01 1.204133557E+00 1.218635947E+00 1.228539387E+00 1.240135672E+00 1.251316362E+00 1.259030549E+00 1.266078006E+00 1.278212867E+00 1.297011634E+00
