N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.185815293E+00 1.186531773E+00 1.187062591E+00 1.187472726E+00 1.187815452E+00 1.188136623E+00 1.188478848E+00 1.188885009E+00 1.189422298E+00 1.190089939E+00 1.190972407E+00 1.192095515E+00 1.193497060E+00 1.195209716E+00 1.197198531E+00 1.199499393E+00 1.202092126E+00 1.204973391E+00 1.208127389E+00
1.600000000E+01 1.209567924E+00 1.212045358E+00 1.213899470E+00 1.215314903E+00 1.216426698E+00 1.217410060E+00 1.218367373E+00 1.219396712E+00 1.220582968E+00 1.222012776E+00 1.223755510E+00 1.225875929E+00 1.228376046E+00 1.231250923E+00 1.234490659E+00 1.238052055E+00 1.241894387E+00 1.246031767E+00 1.250450782E+00
1.700000000E+01 1.208562550E+00 1.217190761E+00 1.224118265E+00 1.229882002E+00 1.234913508E+00 1.239515154E+00 1.243865455E+00 1.248049579E+00 1.252104313E+00 1.256058345E+00 1.259966975E+00 1.263774799E+00 1.267752671E+00 1.271859297E+00 1.276133443E+00 1.280676400E+00 1.285534484E+00 1.290693087E+00 1.296087075E+00
1.549996187E+01 1.200048501E+00 1.201385950E+00 1.202468151E+00 1.203277193E+00 1.203898541E+00 1.204433276E+00 1.204902401E+00 1.205378262E+00 1.205921267E+00 1.206609698E+00 1.207501069E+00 1.208695329E+00 1.210235674E+00 1.212174730E+00 1.214542337E+00 1.217340432E+00 1.220545393E+00 1.224118232E+00 1.228018585E+00
1.649996187E+01 1.205164347E+00 1.209574554E+00 1.212960524E+00 1.215661087E+00 1.217958505E+00 1.220085619E+00 1.222227727E+00 1.224519673E+00 1.227041736E+00 1.229821688E+00 1.232848054E+00 1.236091981E+00 1.239528708E+00 1.243150804E+00 1.246970722E+00 1.251014662E+00 1.255312532E+00 1.259889149E+00 1.264765733E+00
1.674996808E+01 1.204630749E+00 1.210729665E+00 1.215520303E+00 1.219445941E+00 1.222867342E+00 1.226027523E+00 1.229227987E+00 1.232493320E+00 1.235865113E+00 1.239326981E+00 1.242871033E+00 1.246496420E+00 1.250222568E+00 1.254104329E+00 1.258174537E+00 1.262476750E+00 1.267046252E+00 1.271931482E+00 1.277096528E+00
1.624993176E+01 1.208490799E+00 1.211762937E+00 1.214234771E+00 1.216157731E+00 1.217741143E+00 1.219162682E+00 1.220575038E+00 1.222108091E+00 1.223866014E+00 1.225921057E+00 1.228308474E+00 1.231028655E+00 1.234058253E+00 1.237366352E+00 1.240929126E+00 1.244738168E+00 1.248800468E+00 1.253131266E+00 1.257744616E+00
1.574996808E+01 1.205461157E+00 1.207386974E+00 1.208762855E+00 1.209880233E+00 1.210729679E+00 1.211468365E+00 1.212142988E+00 1.212834145E+00 1.213621309E+00 1.214584354E+00 1.215820226E+00 1.217389155E+00 1.219361614E+00 1.221763982E+00 1.224552671E+00 1.227775472E+00 1.231361218E+00 1.235274433E+00 1.239489797E+00
1.524993176E+01 1.195902888E+00 1.196941658E+00 1.197699945E+00 1.198262342E+00 1.198697241E+00 1.199060919E+00 1.199401999E+00 1.199765791E+00 1.200198223E+00 1.200748908E+00 1.201472582E+00 1.202428334E+00 1.203662963E+00 1.205257345E+00 1.207235555E+00 1.209619918E+00 1.212416714E+00 1.215583785E+00 1.219094611E+00
