T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.199414620E+00 1.196526424E+00 2.888196000E-03 1.199384682E+00 1.196442860E+00 2.941822000E-03 2.993800000E-05 8.356400000E-05
290 1.549996187E+01 1.226552888E+00 1.204807788E+00 2.174510000E-02 1.226431038E+00 1.204638562E+00 2.179247600E-02 1.218500000E-04 1.692260000E-04
290 1.600000000E+01 1.251981692E+00 1.219327933E+00 3.265375900E-02 1.251503714E+00 1.219041956E+00 3.246175800E-02 4.779780000E-04 2.859770000E-04
290 1.649996187E+01 1.282300935E+00 1.226115246E+00 5.618568900E-02 1.280373291E+00 1.225628448E+00 5.474484300E-02 1.927644000E-03 4.867980000E-04
290 1.700000000E+01 1.324143477E+00 1.254479095E+00 6.966438200E-02 1.316670997E+00 1.253536851E+00 6.313414600E-02 7.472480000E-03 9.422440000E-04
295 1.500000000E+01 1.190113189E+00 1.061347907E+00 1.287652820E-01 1.190088787E+00 1.061226807E+00 1.288619800E-01 2.440200000E-05 1.211000000E-04
295 1.549996187E+01 1.227052670E+00 1.060290507E+00 1.667621630E-01 1.226943923E+00 1.060055966E+00 1.668879570E-01 1.087470000E-04 2.345410000E-04
295 1.600000000E+01 1.252767472E+00 1.058332215E+00 1.944352570E-01 1.252347806E+00 1.057940853E+00 1.944069530E-01 4.196660000E-04 3.913620000E-04
295 1.649996187E+01 1.282249090E+00 1.059135715E+00 2.231133750E-01 1.280539395E+00 1.058505340E+00 2.220340550E-01 1.709695000E-03 6.303750000E-04
295 1.700000000E+01 1.322984533E+00 1.065955427E+00 2.570291060E-01 1.316154614E+00 1.064909942E+00 2.512446720E-01 6.829919000E-03 1.045485000E-03
300 1.500000000E+01 1.169263406E+00 1.195976422E+00 -2.671301600E-02 1.169247653E+00 1.195906280E+00 -2.665862700E-02 1.575300000E-05 7.014200000E-05
300 1.549996187E+01 1.226987949E+00 1.207489333E+00 1.949861600E-02 1.226887819E+00 1.207343492E+00 1.954432700E-02 1.001300000E-04 1.458410000E-04
300 1.600000000E+01 1.254350052E+00 1.223109384E+00 3.124066800E-02 1.253975456E+00 1.222842791E+00 3.113266500E-02 3.745960000E-04 2.665930000E-04
300 1.649996187E+01 1.283254617E+00 1.230548815E+00 5.270580200E-02 1.281740783E+00 1.230113410E+00 5.162737300E-02 1.513834000E-03 4.354050000E-04
300 1.700000000E+01 1.323050531E+00 1.258405898E+00 6.464463300E-02 1.316867393E+00 1.257576364E+00 5.929102900E-02 6.183138000E-03 8.295340000E-04
305 1.500000000E+01 1.126244777E+00 1.039260270E+00 8.698450700E-02 1.126245912E+00 1.039196881E+00 8.704903100E-02 -1.135000000E-06 6.338900000E-05
305 1.549996187E+01 1.225047728E+00 1.071872720E+00 1.531750080E-01 1.224952982E+00 1.071617832E+00 1.533351500E-01 9.474600000E-05 2.548880000E-04
305 1.600000000E+01 1.256084899E+00 1.072815172E+00 1.832697270E-01 1.255740464E+00 1.072356052E+00 1.833844120E-01 3.444350000E-04 4.591200000E-04
305 1.649996187E+01 1.285105426E+00 1.073870353E+00 2.112350730E-01 1.283754923E+00 1.073117340E+00 2.106375830E-01 1.350503000E-03 7.530130000E-04
305 1.700000000E+01 1.324353918E+00 1.081316545E+00 2.430373730E-01 1.318813523E+00 1.080083501E+00 2.387300220E-01 5.540395000E-03 1.233044000E-03
310 1.500000000E+01 1.047097679E+00 1.185612138E+00 -1.385144590E-01 1.047130525E+00 1.185555191E+00 -1.384246660E-01 -3.284600000E-05 5.694700000E-05
310 1.549996187E+01 1.219241805E+00 1.211285622E+00 7.956183000E-03 1.219151772E+00 1.211141778E+00 8.009994000E-03 9.003300000E-05 1.438440000E-04
310 1.600000000E+01 1.257990525E+00 1.227570354E+00 3.042017100E-02 1.257661120E+00 1.227299254E+00 3.036186600E-02 3.294050000E-04 2.711000000E-04
310 1.649996187E+01 1.287700372E+00 1.236620310E+00 5.108006200E-02 1.286471336E+00 1.236154239E+00 5.031709700E-02 1.229036000E-03 4.660710000E-04
310 1.700000000E+01 1.326416984E+00 1.264006581E+00 6.241040300E-02 1.321438491E+00 1.263157900E+00 5.828059100E-02 4.978493000E-03 8.486810000E-04
315 1.500000000E+01 1.015532645E+00 1.003378618E+00 1.215402700E-02 1.015504484E+00 1.003368915E+00 1.213556900E-02 2.816100000E-05 9.703000000E-06
315 1.549996187E+01 1.205661009E+00 1.075638548E+00 1.300224610E-01 1.205580048E+00 1.075400241E+00 1.301798070E-01 8.096100000E-05 2.383070000E-04
315 1.600000000E+01 1.259250213E+00 1.088570999E+00 1.706792140E-01 1.258921641E+00 1.088041657E+00 1.708799840E-01 3.285720000E-04 5.293420000E-04
315 1.649996187E+01 1.290713074E+00 1.089854731E+00 2.008583430E-01 1.289558375E+00 1.088974950E+00 2.005834250E-01 1.154699000E-03 8.797810000E-04
315 1.700000000E+01 1.329318603E+00 1.098494925E+00 2.308236780E-01 1.324795252E+00 1.097033895E+00 2.277613570E-01 4.523351000E-03 1.461030000E-03
320 1.500000000E+01 1.016987232E+00 1.113734930E+00 -9.674769800E-02 1.016954590E+00 1.113720713E+00 -9.676612300E-02 3.264200000E-05 1.421700000E-05
320 1.549996187E+01 1.177958282E+00 1.212554755E+00 -3.459647300E-02 1.177900539E+00 1.212393745E+00 -3.449320600E-02 5.774300000E-05 1.610100000E-04
320 1.600000000E+01 1.259166042E+00 1.231778670E+00 2.738737200E-02 1.258827504E+00 1.231455075E+00 2.737242900E-02 3.385380000E-04 3.235950000E-04
320 1.649996187E+01 1.294147104E+00 1.242278556E+00 5.186854800E-02 1.293016591E+00 1.241705316E+00 5.131127500E-02 1.130513000E-03 5.732400000E-04
320 1.700000000E+01 1.332927401E+00 1.269098678E+00 6.382872300E-02 1.328728095E+00 1.268095780E+00 6.063231500E-02 4.199306000E-03 1.002898000E-03
325 1.500000000E+01 1.020775953E+00 1.005854833E+00 1.492112000E-02 1.020732112E+00 1.005835872E+00 1.489624000E-02 4.384100000E-05 1.896100000E-05
325 1.549996187E+01 1.126828097E+00 1.046743820E+00 8.008427700E-02 1.126822551E+00 1.046637247E+00 8.018530400E-02 5.546000000E-06 1.065730000E-04
325 1.600000000E+01 1.256429644E+00 1.101819613E+00 1.546100310E-01 1.256074776E+00 1.101251823E+00 1.548229530E-01 3.548680000E-04 5.677900000E-04
325 1.649996187E+01 1.297090530E+00 1.107452838E+00 1.896376920E-01 1.295934616E+00 1.106417570E+00 1.895170460E-01 1.155914000E-03 1.035268000E-03
325 1.700000000E+01 1.336882789E+00 1.115945241E+00 2.209375480E-01 1.332854841E+00 1.114252748E+00 2.186020930E-01 4.027948000E-03 1.692493000E-03
330 1.500000000E+01 1.027766331E+00 1.015061418E+00 1.270491300E-02 1.027699930E+00 1.015009941E+00 1.268998900E-02 6.640100000E-05 5.147700000E-05
330 1.549996187E+01 1.042440412E+00 1.199768464E+00 -1.573280520E-01 1.042528960E+00 1.199589409E+00 -1.570604490E-01 -8.854800000E-05 1.790550000E-04
330 1.600000000E+01 1.249021861E+00 1.234521346E+00 1.450051500E-02 1.248654926E+00 1.234095176E+00 1.455975000E-02 3.669350000E-04 4.261700000E-04
330 1.649996187E+01 1.299413424E+00 1.245585296E+00 5.382812800E-02 1.298184770E+00 1.244809007E+00 5.337576300E-02 1.228654000E-03 7.762890000E-04
330 1.700000000E+01 1.340529077E+00 1.272428837E+00 6.810024000E-02 1.336508885E+00 1.271084835E+00 6.542405000E-02 4.020192000E-03 1.344002000E-03
335 1.500000000E+01 1.038999173E+00 1.012901511E+00 2.609766200E-02 1.038891359E+00 1.012855769E+00 2.603559000E-02 1.078140000E-04 4.574200000E-05
335 1.549996187E+01 1.010824349E+00 1.004004857E+00 6.819492000E-03 1.010769793E+00 1.003979991E+00 6.789802000E-03 5.455600000E-05 2.486600000E-05
335 1.600000000E+01 1.233506096E+00 1.106044413E+00 1.274616830E-01 1.233149224E+00 1.105506220E+00 1.276430040E-01 3.568720000E-04 5.381930000E-04
335 1.649996187E+01 1.300619904E+00 1.123934092E+00 1.766858120E-01 1.299277809E+00 1.122749436E+00 1.765283730E-01 1.342095000E-03 1.184656000E-03
335 1.700000000E+01 1.344624480E+00 1.133320554E+00 2.113039260E-01 1.340439955E+00 1.131341944E+00 2.090980110E-01 4.184525000E-03 1.978610000E-03
340 1.500000000E+01 1.055448135E+00 1.023215412E+00 3.223272300E-02 1.055267880E+00 1.023131854E+00 3.213602600E-02 1.802550000E-04 8.355800000E-05
340 1.549996187E+01 1.011646246E+00 1.125486843E+00 -1.138405970E-01 1.011585450E+00 1.125394536E+00 -1.138090860E-01 6.079600000E-05 9.230700000E-05
340 1.600000000E+01 1.204838531E+00 1.232223640E+00 -2.738510900E-02 1.204543506E+00 1.231662554E+00 -2.711904800E-02 2.950250000E-04 5.610860000E-04
340 1.649996187E+01 1.299973217E+00 1.246288138E+00 5.368507900E-02 1.298489863E+00 1.245203537E+00 5.328632600E-02 1.483354000E-03 1.084601000E-03
340 1.700000000E+01 1.348226450E+00 1.271374699E+00 7.685175100E-02 1.343707609E+00 1.269505762E+00 7.420184700E-02 4.518841000E-03 1.868937000E-03
