T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.292127001E+00 1.219481222E+00 7.264577900E-02 1.262016208E+00 1.213119799E+00 4.889640900E-02 3.011079300E-02 6.361423000E-03
295 1.292294973E+00 1.222430612E+00 6.986436100E-02 1.265022676E+00 1.215427945E+00 4.959473100E-02 2.727229700E-02 7.002667000E-03
300 1.293586940E+00 1.224782191E+00 6.880474900E-02 1.268361350E+00 1.216899706E+00 5.146164400E-02 2.522559000E-02 7.882485000E-03
305 1.295846133E+00 1.227489793E+00 6.835634000E-02 1.271720579E+00 1.218183848E+00 5.353673100E-02 2.412555400E-02 9.305945000E-03
310 1.298990601E+00 1.229915494E+00 6.907510700E-02 1.274876628E+00 1.218749294E+00 5.612733400E-02 2.411397300E-02 1.116620000E-02
315 1.302399363E+00 1.230687465E+00 7.171189800E-02 1.277153806E+00 1.217373031E+00 5.978077500E-02 2.524555700E-02 1.331443400E-02
320 1.306267828E+00 1.231687284E+00 7.458054400E-02 1.278709305E+00 1.215656367E+00 6.305293800E-02 2.755852300E-02 1.603091700E-02
325 1.309743315E+00 1.231628700E+00 7.811461500E-02 1.278719052E+00 1.212498958E+00 6.622009400E-02 3.102426300E-02 1.912974200E-02
330 1.312801505E+00 1.229410687E+00 8.339081800E-02 1.277199322E+00 1.206212088E+00 7.098723400E-02 3.560218300E-02 2.319859900E-02
335 1.314999532E+00 1.227345958E+00 8.765357400E-02 1.273842502E+00 1.201472336E+00 7.237016600E-02 4.115703000E-02 2.587362200E-02
340 1.315825715E+00 1.224288364E+00 9.153735100E-02 1.268328687E+00 1.194706774E+00 7.362191300E-02 4.749702800E-02 2.958159000E-02
