Ew Nt
4.4891674E-1 2.5044812E+16
4.4618541E-1 2.1456575E+16
4.4345406E-1 1.8383702E+16
4.4072271E-1 1.5740715E+16
4.3799136E-1 1.3460534E+16
4.3526001E-1 1.1496744E+16
4.3252866E-1 9.8137559E+15
4.2979732E-1 8.3779103E+15
4.2706597E-1 7.1558091E+15
4.2433463E-1 6.1185257E+15
4.2160328E-1 5.2452276E+15
4.1887193E-1 4.5216532E+15
4.1614059E-1 3.9338510E+15
4.1340924E-1 3.4628127E+15
4.1067789E-1 3.0842879E+15
4.0794654E-1 2.7741249E+15
4.0521520E-1 2.5145931E+15
4.0248385E-1 2.2964545E+15
3.9975251E-1 2.1158829E+15
3.9702116E-1 1.9697609E+15
3.9428981E-1 1.8533743E+15
3.9155847E-1 1.7613275E+15
3.8882712E-1 1.6896554E+15
3.8609577E-1 1.6368830E+15
3.8336443E-1 1.6036446E+15
3.8063308E-1 1.5919343E+15
3.7790173E-1 1.6047012E+15
3.7517039E-1 1.6452865E+15
3.7243904E-1 1.7162326E+15
3.6970769E-1 1.8182376E+15
3.6697635E-1 1.9505227E+15
3.6424500E-1 2.1123771E+15
3.6151365E-1 2.3039702E+15
3.5878231E-1 2.5251412E+15
3.5605096E-1 2.7732379E+15
3.5331961E-1 3.0422297E+15
3.5058827E-1 3.3238529E+15
3.4785692E-1 3.6093706E+15
3.4512557E-1 3.8902751E+15
3.4239423E-1 4.1579164E+15
3.3966288E-1 4.4033036E+15
3.3693153E-1 4.6178827E+15
3.3420019E-1 4.7948281E+15
3.3146884E-1 4.9298170E+15
3.2873749E-1 5.0208169E+15
3.2600615E-1 5.0673042E+15
3.2327480E-1 5.0698122E+15
3.2054346E-1 5.0302472E+15
3.1781211E-1 4.9525481E+15
3.1508076E-1 4.8429080E+15
3.1234941E-1 4.7090583E+15
3.0961807E-1 4.5590113E+15
3.0688672E-1 4.3999289E+15
3.0415538E-1 4.2375486E+15
3.0142403E-1 4.0760154E+15
2.9869268E-1 3.9177024E+15
2.9596133E-1 3.7625534E+15
2.9322999E-1 3.6063506E+15
2.9049864E-1 3.4373545E+15
2.8776730E-1 3.2317746E+15
2.8503595E-1 2.9510596E+15
2.8230460E-1 2.5466893E+15
2.7957326E-1 1.9770125E+15
2.7684191E-1 1.2326377E+15
2.7411056E-1 8.0887248E+14
