T nFsrh nFBsrh dnsrh nF nFB dn
290 1.150173627E+00 1.129714049E+00 2.045957800E-02 1.150171927E+00 1.129712393E+00 2.045953400E-02
295 1.154401996E+00 1.135392239E+00 1.900975700E-02 1.154399559E+00 1.135389880E+00 1.900967900E-02
300 1.156594590E+00 1.140697488E+00 1.589710200E-02 1.156591368E+00 1.140694289E+00 1.589707900E-02
305 1.137625192E+00 1.144884796E+00 -7.259604000E-03 1.137618326E+00 1.144880466E+00 -7.262140000E-03
310 1.114155670E+00 1.147449646E+00 -3.329397600E-02 1.114153172E+00 1.147443612E+00 -3.329044000E-02
315 1.101014124E+00 1.130073955E+00 -2.905983100E-02 1.101007224E+00 1.130049674E+00 -2.904245000E-02
320 1.075180183E+00 1.100544063E+00 -2.536388000E-02 1.075172997E+00 1.100539584E+00 -2.536658700E-02
325 1.013641077E+00 1.074933324E+00 -6.129224700E-02 1.013635684E+00 1.074929989E+00 -6.129430500E-02
330 1.012297600E+00 1.046453231E+00 -3.415563100E-02 1.012293952E+00 1.046428054E+00 -3.413410200E-02
335 1.012047761E+00 1.013800179E+00 -1.752418000E-03 1.012044469E+00 1.013792861E+00 -1.748392000E-03
340 1.014043156E+00 1.013333739E+00 7.094170000E-04 1.014039820E+00 1.013327574E+00 7.122460000E-04
