T nFsrh nFBsrh dnsrh nF nFB dn
290 1.162025362E+00 1.138354496E+00 2.367086600E-02 1.162022495E+00 1.138259159E+00 2.376333600E-02
295 1.168682639E+00 1.142926222E+00 2.575641700E-02 1.168678874E+00 1.142921630E+00 2.575724400E-02
300 1.175062247E+00 1.149271533E+00 2.579071400E-02 1.175055834E+00 1.149265512E+00 2.579032200E-02
305 1.179858753E+00 1.155492427E+00 2.436632600E-02 1.179778106E+00 1.155484624E+00 2.429348200E-02
310 1.176688299E+00 1.161378498E+00 1.530980100E-02 1.176678735E+00 1.161368385E+00 1.531035000E-02
315 1.180229860E+00 1.162330634E+00 1.789922600E-02 1.180217703E+00 1.162275220E+00 1.794248300E-02
320 1.171123542E+00 1.162405455E+00 8.718087000E-03 1.171110759E+00 1.162389807E+00 8.720952000E-03
325 1.157690572E+00 1.165882663E+00 -8.192091000E-03 1.157677719E+00 1.165861912E+00 -8.184193000E-03
330 1.137355858E+00 1.155477606E+00 -1.812174800E-02 1.137329055E+00 1.155460644E+00 -1.813158900E-02
335 1.117314659E+00 1.137703711E+00 -2.038905200E-02 1.117304722E+00 1.137586367E+00 -2.028164500E-02
340 1.103010631E+00 1.112638781E+00 -9.628150000E-03 1.103001365E+00 1.112558104E+00 -9.556739000E-03
