T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181478139E+00 1.148019166E+00 3.345897300E-02 1.181470594E+00 1.148012929E+00 3.345766500E-02
295 1.187131073E+00 1.154981309E+00 3.214976400E-02 1.186644204E+00 1.154972509E+00 3.167169500E-02
300 1.186905111E+00 1.161893524E+00 2.501158700E-02 1.186892632E+00 1.161881187E+00 2.501144500E-02
305 1.194397028E+00 1.168472734E+00 2.592429400E-02 1.194380992E+00 1.168457911E+00 2.592308100E-02
310 1.200617510E+00 1.173089147E+00 2.752836300E-02 1.200316447E+00 1.172935466E+00 2.738098100E-02
315 1.199036048E+00 1.171250510E+00 2.778553800E-02 1.199011034E+00 1.171226905E+00 2.778412900E-02
320 1.203730873E+00 1.177250085E+00 2.648078800E-02 1.203579313E+00 1.177220318E+00 2.635899500E-02
325 1.206419795E+00 1.183146577E+00 2.327321800E-02 1.206383278E+00 1.183109258E+00 2.327402000E-02
330 1.207258612E+00 1.188072680E+00 1.918593200E-02 1.207214965E+00 1.188025849E+00 1.918911600E-02
335 1.210567605E+00 1.192491843E+00 1.807576200E-02 1.210514484E+00 1.192433267E+00 1.808121700E-02
340 1.199850666E+00 1.193942331E+00 5.908335000E-03 1.199766730E+00 1.193861402E+00 5.905328000E-03
