T nFsrh nFBsrh dnsrh nF nFB dn
290 1.205998707E+00 1.150226132E+00 5.577257500E-02 1.203942695E+00 1.149791633E+00 5.415106200E-02
295 1.198306417E+00 1.155575982E+00 4.273043500E-02 1.198168295E+00 1.155558097E+00 4.261019800E-02
300 1.207044756E+00 1.163434690E+00 4.361006600E-02 1.207015592E+00 1.163405999E+00 4.360959300E-02
305 1.205243387E+00 1.171179347E+00 3.406404000E-02 1.205208924E+00 1.171011980E+00 3.419694400E-02
310 1.213608476E+00 1.176224032E+00 3.738444400E-02 1.213518016E+00 1.175896350E+00 3.762166600E-02
315 1.21832117E+00 1.175780752E+00 4.254041800E-02 1.21786075E+00 1.175702958E+00 4.215779200E-02
320 1.220252007E+00 1.183113466E+00 3.713854100E-02 1.220001497E+00 1.183037630E+00 3.696386700E-02
325 1.222871728E+00 1.190216875E+00 3.265485300E-02 1.222801246E+00 1.190143817E+00 3.265742900E-02
330 1.230475183E+00 1.193606937E+00 3.686824600E-02 1.230380082E+00 1.193451716E+00 3.692836600E-02
335 1.233293256E+00 1.196373821E+00 3.691943500E-02 1.233181896E+00 1.196157304E+00 3.702459200E-02
340 1.239964526E+00 1.202211372E+00 3.775315400E-02 1.239834940E+00 1.202107275E+00 3.772766500E-02
