Ew Nt
4.5272228E-1 2.6194689E+15
4.4996780E-1 2.4470233E+15
4.4721330E-1 2.3268806E+15
4.4445879E-1 2.2452285E+15
4.4170428E-1 2.1915417E+15
4.3894978E-1 2.1608976E+15
4.3619528E-1 2.1514690E+15
4.3344079E-1 2.1618600E+15
4.3068628E-1 2.1915384E+15
4.2793179E-1 2.2431242E+15
4.2517728E-1 2.3226776E+15
4.2242278E-1 2.4363271E+15
4.1966828E-1 2.5855549E+15
4.1691378E-1 2.7647586E+15
4.1415928E-1 2.9621114E+15
4.1140478E-1 3.1626635E+15
4.0865028E-1 3.3521196E+15
4.0589578E-1 3.5199961E+15
4.0314128E-1 3.6610683E+15
4.0038678E-1 3.7745744E+15
3.9763228E-1 3.8619117E+15
3.9487777E-1 3.9244576E+15
3.9212327E-1 3.9628644E+15
3.8936877E-1 3.9777823E+15
3.8661427E-1 3.9709739E+15
3.8385977E-1 3.9459160E+15
3.8110527E-1 3.9077083E+15
3.7835077E-1 3.8624453E+15
3.7559627E-1 3.8162978E+15
3.7284177E-1 3.7744821E+15
3.7008727E-1 3.7403998E+15
3.6733277E-1 3.7152163E+15
3.6457827E-1 3.6979983E+15
3.6182377E-1 3.6864470E+15
3.5906927E-1 3.6780348E+15
3.5631477E-1 3.6710012E+15
3.5356026E-1 3.6646490E+15
3.5080576E-1 3.6588705E+15
3.4805126E-1 3.6534111E+15
3.4529676E-1 3.6474585E+15
3.4254226E-1 3.6396847E+15
3.3978776E-1 3.6284542E+15
3.3703326E-1 3.6119234E+15
3.3427876E-1 3.5880082E+15
3.3152426E-1 3.5543996E+15
3.2876976E-1 3.5087675E+15
3.2601526E-1 3.4491861E+15
3.2326076E-1 3.3746248E+15
3.2050626E-1 3.2852510E+15
3.1775176E-1 3.1824552E+15
3.1499725E-1 3.0686108E+15
3.1224275E-1 2.9467512E+15
3.0948825E-1 2.8202167E+15
3.0673375E-1 2.6922882E+15
3.0397925E-1 2.5658072E+15
3.0122475E-1 2.4428301E+15
2.9847025E-1 2.3242115E+15
2.9571575E-1 2.2086296E+15
2.9296125E-1 2.0904046E+15
2.9020675E-1 1.9562115E+15
2.8745225E-1 1.7826693E+15
2.8469775E-1 1.5387628E+15
2.8194325E-1 1.1964274E+15
2.7918875E-1 7.4729430E+14
2.7643424E-1 4.9098291E+14
