x N
1.8312815E+0 1.8024061E+21
1.8239142E+0 1.5050661E+21
1.8135860E+0 1.2109700E+21
1.8018050E+0 1.1398732E+21
1.7899532E+0 1.1214613E+21
1.7776224E+0 1.1055885E+21
1.7652563E+0 1.0954711E+21
1.7525205E+0 1.0741990E+21
1.7394717E+0 1.0730717E+21
1.7265182E+0 1.0886044E+21
1.7136480E+0 1.1034240E+21
1.7008498E+0 1.1005880E+21
1.6877168E+0 1.0857413E+21
1.6743604E+0 1.0872666E+21
1.6610556E+0 1.1017152E+21
1.6478384E+0 1.1043296E+21
1.6343816E+0 1.0970288E+21
1.6207665E+0 1.1062668E+21
1.6073128E+0 1.1054736E+21
1.5934467E+0 1.1089821E+21
1.5798483E+0 1.1121134E+21
1.5658177E+0 1.0854078E+21
1.5512852E+0 1.0932967E+21
1.5372037E+0 1.1004529E+21
1.5225878E+0 1.0965927E+21
1.5081354E+0 1.0622449E+21
1.4922762E+0 1.0461165E+21
1.4770506E+0 1.0837897E+21
1.4619575E+0 1.0960320E+21
1.4467586E+0 1.0894625E+21
1.4311596E+0 1.0743823E+21
1.4151882E+0 1.0758334E+21
1.3992808E+0 1.0839866E+21
1.3831866E+0 1.0656194E+21
1.3663422E+0 1.0640667E+21
1.3498061E+0 1.0608682E+21
1.3324366E+0 1.0486606E+21
1.3150694E+0 1.0485964E+21
1.2972326E+0 1.0405957E+21
1.2791095E+0 1.0407581E+21
1.2607699E+0 1.0419967E+21
