x N
1.3376442E+0 1.7279956E+21
1.3271035E+0 1.8112551E+21
1.3174587E+0 1.7340932E+21
1.3058424E+0 1.4639052E+21
1.2920473E+0 1.5642404E+21
1.2818605E+0 1.8633519E+21
1.2717272E+0 1.3832821E+21
1.2541891E+0 1.2695573E+21
1.2413008E+0 1.6656192E+21
1.2307354E+0 1.5778324E+21
1.2162666E+0 1.4244879E+21
1.2027316E+0 1.4871591E+21
1.1891299E+0 1.5517680E+21
1.1764381E+0 1.5233750E+21
1.1620273E+0 1.4582954E+21
1.1477980E+0 1.4691502E+21
1.1332400E+0 1.6320772E+21
1.1215890E+0 1.7110110E+21
1.1079252E+0 1.4968446E+21
1.0922957E+0 1.5430349E+21
1.0791606E+0 1.5745997E+21
1.0637012E+0 1.5219034E+21
1.0491917E+0 1.6508079E+21
1.0356914E+0 1.5522019E+21
1.0189525E+0 1.4879483E+21
1.0037016E+0 1.5552067E+21
9.8784907E-1 1.5546497E+21
9.7209881E-1 1.5986987E+21
9.5662192E-1 1.5334669E+21
9.3897436E-1 1.4626956E+21
9.2128138E-1 1.6143616E+21
9.0638937E-1 1.6067773E+21
8.8788760E-1 1.5706165E+21
8.7162822E-1 1.6125438E+21
8.5331438E-1 1.5248307E+21
8.3431047E-1 1.5652868E+21
8.1616729E-1 1.5988751E+21
7.9709496E-1 1.5472523E+21
7.7678170E-1 1.5662438E+21
7.5721984E-1 1.6245877E+21
7.3731753E-1 1.6317748E+21
