N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.119166448E+00 1.118590403E+00 1.116455415E+00 1.112986619E+00
1.600000000E+01 1.250084031E+00 1.249621142E+00 1.249513509E+00 1.249528908E+00
1.700000000E+01 1.296328669E+00 1.296439742E+00 1.296551363E+00 1.296231628E+00
1.549996187E+01 1.224197521E+00 1.223021213E+00 1.222371729E+00 1.221455913E+00
1.649996187E+01 1.266827719E+00 1.266672113E+00 1.266329361E+00 1.266470041E+00
1.674996808E+01 1.278471723E+00 1.278525439E+00 1.278095325E+00 1.278093632E+00
1.624993176E+01 1.259008223E+00 1.258718419E+00 1.258550112E+00 1.258725176E+00
1.574996808E+01 1.238058609E+00 1.237460109E+00 1.237188069E+00 1.236998948E+00
1.524993176E+01 1.199488760E+00 1.198132833E+00 1.196360066E+00 1.194361454E+00
