N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.200170762E+00 1.199169379E+00 1.198176808E+00 1.197089215E+00
1.600000000E+01 1.243505843E+00 1.243329945E+00 1.243451429E+00 1.243377848E+00
1.700000000E+01 1.287545695E+00 1.287595358E+00 1.287374389E+00 1.287467690E+00
1.549996187E+01 1.222404606E+00 1.221897976E+00 1.221729235E+00 1.221384267E+00
1.649996187E+01 1.257664363E+00 1.257230957E+00 1.257412879E+00 1.257482038E+00
1.674996808E+01 1.269274053E+00 1.269179365E+00 1.268961037E+00 1.269164657E+00
1.624993176E+01 1.250754920E+00 1.250588223E+00 1.250808913E+00 1.250858674E+00
1.574996808E+01 1.233014764E+00 1.232661997E+00 1.232700413E+00 1.232641940E+00
1.524993176E+01 1.213952843E+00 1.213136707E+00 1.212532328E+00 1.211988341E+00
