T d154 d184 d214 d244
d 150 180 210 240
290 3.884800000E-05 3.396900000E-05 3.092800000E-05 2.898100000E-05
295 3.383400000E-05 2.989200000E-05 2.748900000E-05 2.595100000E-05
300 2.960300000E-05 2.660000000E-05 2.480500000E-05 2.370700000E-05
305 2.508500000E-05 2.310200000E-05 2.203800000E-05 2.152900000E-05
310 1.812800000E-05 1.742500000E-05 1.742400000E-05 1.785200000E-05
315 4.654000000E-06 5.989000000E-06 7.828000000E-06 9.860000000E-06
320 -2.059600000E-05 -1.618600000E-05 -1.138200000E-05 -6.695000000E-06
325 2.533900000E-05 2.071100000E-05 1.783500000E-05 1.590500000E-05
330 2.712600000E-05 2.191600000E-05 1.864200000E-05 1.640900000E-05
335 3.306200000E-05 2.633000000E-05 2.202400000E-05 1.907200000E-05
340 4.539800000E-05 3.565500000E-05 2.932000000E-05 2.491000000E-05
