N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 320 3.800E-4 3.761981E+1 1.719220E+1 5.648790E-1 8.090220E+1
1.468000E+10 1.778E+16 320 3.800E-4 3.753055E+1 1.713270E+1 5.643420E-1 8.089080E+1
2.154000E+10 1.778E+16 320 3.800E-4 3.740547E+1 1.704980E+1 5.636000E-1 8.087500E+1
3.162000E+10 1.778E+16 320 3.800E-4 3.723349E+1 1.693680E+1 5.625990E-1 8.085330E+1
4.642000E+10 1.778E+16 320 3.800E-4 3.700300E+1 1.678660E+1 5.612870E-1 8.082410E+1
6.813000E+10 1.778E+16 320 3.800E-4 3.670406E+1 1.659380E+1 5.596080E-1 8.078830E+1
1.000000E+11 1.778E+16 320 3.800E-4 3.633149E+1 1.635600E+1 5.575090E-1 8.074990E+1
1.468000E+11 1.778E+16 320 3.800E-4 3.588763E+1 1.606850E+1 5.550900E-1 8.066190E+1
2.154000E+11 1.778E+16 320 3.800E-4 3.538257E+1 1.575270E+1 5.524010E-1 8.059560E+1
3.162000E+11 1.778E+16 320 3.800E-4 3.483076E+1 1.541080E+1 5.494570E-1 8.052460E+1
4.642000E+11 1.778E+16 320 3.800E-4 3.424520E+1 1.504920E+1 5.462180E-1 8.045420E+1
6.813000E+11 1.778E+16 320 3.800E-4 3.363281E+1 1.466510E+1 5.428120E-1 8.032890E+1
1.000000E+12 1.778E+16 320 3.800E-4 3.299386E+1 1.427320E+1 5.391700E-1 8.023470E+1
1.468000E+12 1.778E+16 320 3.800E-4 3.232469E+1 1.386420E+1 5.352050E-1 8.013850E+1
2.154000E+12 1.778E+16 320 3.800E-4 3.162097E+1 1.343120E+1 5.310550E-1 7.998320E+1
3.162000E+12 1.778E+16 320 3.800E-4 3.087954E+1 1.298700E+1 5.265570E-1 7.987150E+1
4.642000E+12 1.778E+16 320 3.800E-4 3.009955E+1 1.251880E+1 5.218720E-1 7.969630E+1
6.813000E+12 1.778E+16 320 3.800E-4 2.927837E+1 1.204070E+1 5.168920E-1 7.956160E+1
1.000000E+13 1.778E+16 320 3.800E-4 2.841714E+1 1.154120E+1 5.117360E-1 7.936390E+1
1.468000E+13 1.778E+16 320 3.800E-4 2.751699E+1 1.103500E+1 5.063080E-1 7.920610E+1
2.154000E+13 1.778E+16 320 3.800E-4 2.658003E+1 1.051210E+1 5.007540E-1 7.897820E+1
3.162000E+13 1.778E+16 320 3.800E-4 2.560937E+1 9.986900E+0 4.949170E-1 7.879500E+1
4.642000E+13 1.778E+16 320 3.800E-4 2.460917E+1 9.450600E+0 4.889830E-1 7.853600E+1
6.813000E+13 1.778E+16 320 3.800E-4 2.358459E+1 8.917500E+0 4.828230E-1 7.831180E+1
1.000000E+14 1.778E+16 320 3.800E-4 2.254171E+1 8.380400E+0 4.765030E-1 7.802150E+1
