N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+16 320 3.800E-4 3.770620E+1 1.725520E+1 5.657330E-1 8.089030E+1
1.468000E+10 1.778E+16 320 3.800E-4 3.765841E+1 1.722410E+1 5.655470E-1 8.087350E+1
2.154000E+10 1.778E+16 320 3.800E-4 3.758979E+1 1.717950E+1 5.652760E-1 8.085010E+1
3.162000E+10 1.778E+16 320 3.800E-4 3.749224E+1 1.711630E+1 5.648840E-1 8.081800E+1
4.642000E+10 1.778E+16 320 3.800E-4 3.735545E+1 1.702780E+1 5.643210E-1 8.077540E+1
6.813000E+10 1.778E+16 320 3.800E-4 3.716735E+1 1.690670E+1 5.635220E-1 8.072120E+1
1.000000E+11 1.778E+16 320 3.800E-4 3.691544E+1 1.674540E+1 5.624080E-1 8.065600E+1
1.468000E+11 1.778E+16 320 3.800E-4 3.658949E+1 1.653800E+1 5.608940E-1 8.058330E+1
2.154000E+11 1.778E+16 320 3.800E-4 3.618535E+1 1.628240E+1 5.588790E-1 8.051320E+1
3.162000E+11 1.778E+16 320 3.800E-4 3.570791E+1 1.597570E+1 5.563760E-1 8.041310E+1
4.642000E+11 1.778E+16 320 3.800E-4 3.517076E+1 1.564120E+1 5.535080E-1 8.034600E+1
6.813000E+11 1.778E+16 320 3.800E-4 3.459086E+1 1.528270E+1 5.503770E-1 8.027480E+1
1.000000E+12 1.778E+16 320 3.800E-4 3.398136E+1 1.490060E+1 5.469470E-1 8.017110E+1
1.468000E+12 1.778E+16 320 3.800E-4 3.334734E+1 1.451010E+1 5.433350E-1 8.008300E+1
2.154000E+12 1.778E+16 320 3.800E-4 3.268692E+1 1.410570E+1 5.394850E-1 7.999080E+1
3.162000E+12 1.778E+16 320 3.800E-4 3.199531E+1 1.367770E+1 5.352820E-1 7.986250E+1
4.642000E+12 1.778E+16 320 3.800E-4 3.126810E+1 1.323820E+1 5.308640E-1 7.975260E+1
6.813000E+12 1.778E+16 320 3.800E-4 3.050248E+1 1.278100E+1 5.260900E-1 7.964720E+1
1.000000E+13 1.778E+16 320 3.800E-4 2.969702E+1 1.230050E+1 5.211270E-1 7.948150E+1
1.468000E+13 1.778E+16 320 3.800E-4 2.885242E+1 1.181090E+1 5.158530E-1 7.935540E+1
2.154000E+13 1.778E+16 320 3.800E-4 2.796736E+1 1.130060E+1 5.104360E-1 7.916070E+1
3.162000E+13 1.778E+16 320 3.800E-4 2.704446E+1 1.078430E+1 5.047180E-1 7.900650E+1
4.642000E+13 1.778E+16 320 3.800E-4 2.608639E+1 1.025240E+1 4.988780E-1 7.878040E+1
6.813000E+13 1.778E+16 320 3.800E-4 2.509686E+1 9.714100E+0 4.928070E-1 7.854270E+1
1.000000E+14 1.778E+16 320 3.800E-4 2.408063E+1 9.176000E+0 4.865480E-1 7.831740E+1
