N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.858005200E-02 1.864155700E-02 1.881402200E-02 1.909476000E-02
1.016672606E+01 1.328364900E-02 1.323269800E-02 1.328562600E-02 1.394629600E-02
1.033324570E+01 9.414147000E-03 9.305945000E-03 9.287913000E-03 9.730653000E-03
1.049996187E+01 6.621587000E-03 6.494164000E-03 6.440753000E-03 6.715142000E-03
1.066670514E+01 4.630371000E-03 4.506608000E-03 4.465553000E-03 4.609967000E-03
1.083333839E+01 3.227478000E-03 3.119235000E-03 3.126051000E-03 3.153802000E-03
1.100000000E+01 2.250794000E-03 2.163026000E-03 2.151936000E-03 2.164535000E-03
1.116672606E+01 1.578806000E-03 1.512327000E-03 1.496461000E-03 1.502598000E-03
1.133324570E+01 1.121698000E-03 1.074764000E-03 1.063179000E-03 1.059497000E-03
1.149996187E+01 8.137770000E-04 7.830670000E-04 7.764600000E-04 7.775080000E-04
1.166670514E+01 6.116510000E-04 5.888620000E-04 5.856800000E-04 5.888160000E-04
1.183333839E+01 4.711430000E-04 4.582280000E-04 4.565290000E-04 4.538630000E-04
1.200000000E+01 3.745670000E-04 3.681920000E-04 3.666350000E-04 3.670910000E-04
1.216672606E+01 3.071230000E-04 3.038130000E-04 3.035620000E-04 3.041060000E-04
1.233324570E+01 2.570320000E-04 2.556920000E-04 2.559870000E-04 2.564070000E-04
1.249996187E+01 2.187150000E-04 2.180470000E-04 2.185110000E-04 2.181530000E-04
1.266670514E+01 1.877400000E-04 1.873620000E-04 1.877600000E-04 1.881930000E-04
1.283333839E+01 1.617630000E-04 1.612340000E-04 1.621590000E-04 1.620390000E-04
1.300000000E+01 1.394070000E-04 1.391880000E-04 1.396520000E-04 1.396040000E-04
