fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 27262 319.76 36.259 1.138778120E+00 2.510933637E+00 1.031119126E-08 3.797805702E+03 1.684236217E-04 2.823561211E-01 1.494167524E-04 5.918106629E-01 2.496774301E-05 2.043440226E-01 1.221872571E-04 1.336997720E-01 
00L2 27394 319.78 36.257 1.147321838E+00 2.464297832E+00 1.117976755E-08 3.856595827E+03 1.676654198E-04 2.820913383E-01 1.488805579E-04 5.934082010E-01 2.492190769E-05 2.042108431E-01 1.220441746E-04 1.377914818E-01 
00L3 27488 319.8 36.255 1.139601240E+00 2.483936449E+00 1.028645888E-08 3.756498616E+03 1.681947975E-04 2.821817936E-01 1.487613529E-04 5.928881062E-01 2.488810595E-05 2.044286619E-01 1.217483785E-04 1.444055658E-01 
00L4 27570 319.85 36.249 1.154231024E+00 2.456283397E+00 1.213618365E-08 3.953361657E+03 1.675061227E-04 2.821948833E-01 1.491210189E-04 5.927921174E-01 2.494539686E-05 2.044888430E-01 1.219960782E-04 1.253114437E-01 
00L5 27660 319.88 36.245 1.137630489E+00 2.507750677E+00 1.019364944E-08 3.789761222E+03 1.680393574E-04 2.822153267E-01 1.489183689E-04 5.931114918E-01 2.492672403E-05 2.039703878E-01 1.222124782E-04 1.425532816E-01 
00L6 27752 319.89 36.244 1.149278212E+00 2.482655938E+00 1.160108854E-08 3.906082884E+03 1.671400233E-04 2.819592678E-01 1.485595340E-04 5.931566437E-01 2.484598975E-05 2.041499451E-01 1.217059570E-04 1.335451436E-01 
00L7 27840 319.93 36.24 1.146051333E+00 2.494689995E+00 1.124125282E-08 3.867792867E+03 1.674342935E-04 2.819189644E-01 1.485620142E-04 5.927932643E-01 2.482763377E-05 2.041465881E-01 1.216242746E-04 1.382262198E-01 
00L8 27932 319.94 36.239 1.134259189E+00 2.519946542E+00 9.849549541E-09 3.718435043E+03 1.683302109E-04 2.819130959E-01 1.487584065E-04 5.929971041E-01 2.486848569E-05 2.043041376E-01 1.217258743E-04 1.523086624E-01 
00L9 28020 319.95 36.238 1.139521626E+00 2.506866101E+00 1.043178365E-08 3.774519300E+03 1.681243153E-04 2.820438946E-01 1.488599206E-04 5.931028500E-01 2.490144199E-05 2.044584778E-01 1.217964712E-04 1.426753850E-01 
0L10 28110 319.96 36.236 1.145892891E+00 2.501952095E+00 1.126592018E-08 3.871946528E+03 1.675129921E-04 2.819473957E-01 1.486619770E-04 5.927102654E-01 2.484336616E-05 2.044439398E-01 1.215248007E-04 1.358235588E-01 
0L11 28200 319.97 36.235 1.136896010E+00 2.512883843E+00 1.014612305E-08 3.759523961E+03 1.676770913E-04 2.818652042E-01 1.483786278E-04 5.930955251E-01 2.480489906E-05 2.041372253E-01 1.215123065E-04 1.523402704E-01 
