fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 27288 319.76 36.259 1.000000000E+00 2.298363227E+00 8.165968909E-10 9.941380947E+19 1.661802576E+00 2.857374621E-07 5.424862353E-02 
00D2 27410 319.77 36.258 1.000000000E+00 2.288138872E+00 8.129350345E-10 9.882067271E+19 1.660071622E+00 2.834867709E-07 4.991263541E-02 
00D3 27516 319.81 36.253 1.000000000E+00 7.127975758E-01 2.051141724E-25 8.729696407E+19 1.563046112E+00 2.401416208E-07 9.440805081E-02 
00D4 27586 319.84 36.25 1.000000000E+00 2.295694332E+00 8.121187395E-10 9.955746543E+19 1.659390660E+00 2.843939352E-07 5.390587722E-02 
00D5 27680 319.89 36.244 1.000000000E+00 2.298350911E+00 8.178402373E-10 9.982520551E+19 1.659444979E+00 2.847690949E-07 5.463085704E-02 
00D6 27770 319.89 36.244 1.000000000E+00 2.319415485E+00 8.371428459E-10 9.959571706E+19 1.664117195E+00 2.872127390E-07 5.011409474E-02 
00D7 27856 319.93 36.24 1.000000000E+00 2.304609728E+00 8.226602750E-10 9.915917309E+19 1.659017874E+00 2.846579753E-07 5.205091040E-02 
00D8 27948 319.95 36.238 1.000000000E+00 2.309284279E+00 8.320802078E-10 9.990403661E+19 1.661892903E+00 2.859892221E-07 4.968291019E-02 
00D9 28036 319.96 36.236 1.000000000E+00 2.317692065E+00 8.347976190E-10 9.998455291E+19 1.660616526E+00 2.853336711E-07 5.254357956E-02 
0D10 28126 319.96 36.236 1.000000000E+00 2.315090323E+00 8.276156920E-10 9.618240495E+19 1.658486217E+00 2.843467525E-07 5.472699219E-02 
0D11 28218 319.99 36.233 1.000000000E+00 2.315867171E+00 8.274483606E-10 8.653882238E+19 1.657802716E+00 2.837273763E-07 5.423350969E-02 
0D12 28344 319.94 36.239 1.000000000E+00 2.549876066E+00 1.345409869E-09 9.973377835E+19 1.664386987E+00 2.998875057E-07 4.750649011E-02 
0D13 28464 319.78 36.257 1.000000000E+00 2.553196895E+00 1.303431784E-09 9.962128118E+19 1.661842706E+00 2.934155978E-07 4.279895601E-02 
0D14 28552 319.85 36.249 1.000000000E+00 2.548248441E+00 1.301476904E-09 9.963200961E+19 1.660104267E+00 2.947134909E-07 4.012712528E-02 
0D15 28642 319.94 36.239 1.000000000E+00 2.546944231E+00 1.314326610E-09 9.644715492E+19 1.662400922E+00 2.987597751E-07 5.222626481E-02 
0D16 28732 319.98 36.234 1.000000000E+00 2.536408424E+00 1.324897177E-09 9.534848624E+19 1.665262229E+00 3.012663176E-07 5.082545756E-02 
0D17 28840 319.98 36.234 1.000000000E+00 2.527272984E+00 1.313028245E-09 9.970159256E+19 1.664965656E+00 3.017310290E-07 4.224834315E-02 
0D18 28912 320 36.232 1.000000000E+00 2.523023122E+00 1.298954295E-09 8.884108622E+19 1.663182475E+00 3.010610952E-07 4.235079247E-02 
0D19 29000 320.02 36.23 1.000000000E+00 2.517412832E+00 1.288421511E-09 9.961651115E+19 1.662889481E+00 2.998142119E-07 4.704920503E-02 
0D20 29094 320.03 36.228 1.000000000E+00 2.503573472E+00 1.268686682E-09 9.963917088E+19 1.662136588E+00 2.989250810E-07 4.575335586E-02 
0D21 29184 320.03 36.228 1.000000000E+00 2.497461778E+00 1.258075263E-09 9.927803697E+19 1.661754144E+00 2.978645820E-07 4.941245629E-02 
0D22 29270 320 36.232 1.000000000E+00 2.490668203E+00 1.249071895E-09 9.993073961E+19 1.661954779E+00 2.977880678E-07 4.544944089E-02 
0D23 29360 319.99 36.233 1.000000000E+00 2.494382728E+00 1.259148463E-09 9.942048179E+19 1.663589422E+00 3.006303609E-07 4.513769603E-02 
0D24 29544 320.03 36.228 1.000000000E+00 2.493658540E+00 1.258837815E-09 9.967551323E+19 1.665887125E+00 3.019560801E-07 4.665521960E-02 
0D25 29632 320 36.232 1.000000000E+00 2.483647642E+00 1.236965472E-09 9.993131838E+19 1.663475236E+00 3.005251152E-07 4.345174677E-02 
0D26 29720 319.99 36.233 1.000000000E+00 2.483209240E+00 1.237464021E-09 9.985337593E+19 1.665317589E+00 3.011691211E-07 4.970004899E-02 
0D27 29812 320.02 36.23 1.000000000E+00 2.480483484E+00 1.234760266E-09 9.763394460E+19 1.665744191E+00 3.018439078E-07 4.568024965E-02 
0D28 29906 320 36.232 1.000000000E+00 2.466801143E+00 1.212546839E-09 9.980144104E+19 1.663689461E+00 3.002354351E-07 4.256026054E-02 
0D29 29994 319.99 36.233 1.000000000E+00 2.469762881E+00 1.208924446E-09 9.971157897E+19 1.664081761E+00 3.005345046E-07 4.523323309E-02 
0D30 30084 320.03 36.228 1.000000000E+00 2.468579628E+00 1.204052183E-09 9.957746115E+19 1.663427150E+00 3.002294290E-07 4.587075916E-02 
0D31 30178 320 36.232 1.000000000E+00 2.468758113E+00 1.200692040E-09 9.972491950E+19 1.663823444E+00 3.003477352E-07 4.277057699E-02 
0D32 30260 320 36.232 1.000000000E+00 2.451563730E+00 1.166042484E-09 9.953635040E+19 1.657710239E+00 2.978375848E-07 4.475221278E-02 
0D33 30352 320.03 36.228 1.000000000E+00 2.500861119E+00 1.256707602E-09 9.967386377E+19 1.669087087E+00 2.916350805E-07 5.330537473E-02 
0D34 30436 320 36.232 1.000000000E+00 2.462451261E+00 1.181677080E-09 9.962890967E+19 1.665654707E+00 3.012339840E-07 4.601120438E-02 
0D35 30528 320.02 36.23 1.000000000E+00 2.454922894E+00 1.175466613E-09 9.749135736E+19 1.665585389E+00 3.011435496E-07 4.644664507E-02 
0D36 30618 320.02 36.23 1.000000000E+00 2.452823792E+00 1.168418081E-09 9.351911524E+19 1.665158602E+00 3.008541842E-07 1.681696188E-01 
0D37 30706 320.03 36.228 1.000000000E+00 2.441178376E+00 1.160049857E-09 9.976964171E+19 1.666509563E+00 3.015056274E-07 4.678203085E-02 
0D38 30802 320.04 36.227 1.000000000E+00 2.445075153E+00 1.157648954E-09 9.964661125E+19 1.666658234E+00 3.016049761E-07 4.329901030E-02 
0D39 30902 320.02 36.23 1.000000000E+00 2.444165843E+00 1.153247355E-09 9.962722540E+19 1.666758913E+00 3.017574934E-07 4.874197569E-02 
0D40 30974 320.03 36.228 1.000000000E+00 2.435612660E+00 1.140384525E-09 8.542162971E+19 1.666312950E+00 3.016442567E-07 8.955486051E-02 
0D41 31070 320.03 36.228 1.000000000E+00 2.438460206E+00 1.134692972E-09 9.721703149E+19 1.666395805E+00 3.013010207E-07 4.660873941E-02 
0D42 31156 320.03 36.228 1.000000000E+00 2.446914478E+00 1.137518263E-09 9.984220455E+19 1.666684788E+00 3.006524987E-07 4.822057218E-02 
0D43 31266 320 36.232 1.000000000E+00 2.431706789E+00 1.119707508E-09 9.960776262E+19 1.666223391E+00 3.004623704E-07 4.684558200E-02 
0D44 31338 320 36.232 1.000000000E+00 2.470975533E+00 1.186043295E-09 9.995524360E+19 1.683344376E+00 3.078666615E-07 5.201300008E-02 
0D45 31426 320.03 36.228 1.000000000E+00 2.431496952E+00 1.110076508E-09 9.950935712E+19 1.665555029E+00 2.996114144E-07 4.969379672E-02 
0D46 31518 319.99 36.233 1.000000000E+00 2.419178580E+00 1.094517988E-09 9.917008416E+19 1.665094974E+00 2.995235644E-07 4.674930212E-02 
0D47 31602 320.03 36.228 1.000000000E+00 2.417104779E+00 1.085578632E-09 9.787769094E+19 1.664839399E+00 2.996803167E-07 4.855022071E-02 
0D48 31702 320 36.232 1.000000000E+00 2.408226889E+00 1.061264071E-09 9.981085932E+19 1.659558665E+00 2.971566988E-07 4.718475081E-02 
0D49 31784 320 36.232 1.000000000E+00 2.424472629E+00 1.086131200E-09 9.733580150E+19 1.666935349E+00 3.002514901E-07 5.113791836E-02 
0D50 31876 320.04 36.227 1.000000000E+00 2.416145271E+00 1.072288213E-09 9.944901853E+19 1.665900679E+00 2.998221780E-07 4.329351093E-02 
0D51 31968 320.02 36.23 1.000000000E+00 2.416769093E+00 1.073208979E-09 9.979364158E+19 1.667569221E+00 3.002278236E-07 4.771017894E-02 
0D52 32056 320.02 36.23 1.000000000E+00 2.404870501E+00 1.046986122E-09 9.820687430E+19 1.663605404E+00 2.978692915E-07 5.023036077E-02 
0D53 32144 320.03 36.228 1.000000000E+00 2.413273918E+00 1.066685457E-09 9.945493413E+19 1.669066768E+00 3.009326135E-07 4.693670169E-02 
0D54 32236 320.02 36.23 1.000000000E+00 2.416574207E+00 1.060927680E-09 9.986736136E+19 1.667661389E+00 2.994317048E-07 4.948591660E-02 
0D55 32330 320.03 36.228 1.000000000E+00 2.412406145E+00 1.046999456E-09 9.968523176E+19 1.666551887E+00 2.990367654E-07 4.717107449E-02 
0D56 32420 320.03 36.228 1.000000000E+00 2.412117949E+00 1.045509592E-09 9.997698369E+19 1.667218304E+00 2.997368175E-07 4.809714728E-02 
0D57 32506 320.03 36.228 1.000000000E+00 2.407340253E+00 1.044755457E-09 9.986287333E+19 1.669203866E+00 3.007389282E-07 4.844426411E-02 
0D58 32602 320 36.232 1.000000000E+00 2.398225514E+00 1.029049221E-09 9.975731076E+19 1.668616313E+00 3.003503220E-07 4.735348629E-02 
0D59 32688 319.99 36.233 1.000000000E+00 2.407961632E+00 1.032191291E-09 9.987074169E+19 1.668918679E+00 2.996875374E-07 4.899628414E-02 
0D60 32784 320 36.232 1.000000000E+00 2.403788426E+00 1.023027424E-09 9.985010773E+19 1.667960507E+00 2.996884004E-07 4.470368804E-02 
0D61 32872 320 36.232 1.000000000E+00 2.401017417E+00 1.024493810E-09 9.984655321E+19 1.668582621E+00 2.993308615E-07 4.962682286E-02 
0D62 32964 320.02 36.23 1.000000000E+00 2.377603462E+00 9.840523695E-10 9.987878474E+19 1.661353513E+00 2.970442884E-07 4.404331433E-02 
0D63 33048 320.02 36.23 1.000000000E+00 2.394091732E+00 1.003976125E-09 9.800741231E+19 1.666944114E+00 2.984915588E-07 4.507751235E-02 
0D64 33138 320.02 36.23 1.000000000E+00 2.400024097E+00 1.002788315E-09 9.969093230E+19 1.666774732E+00 2.981552517E-07 4.766321490E-02 
0D65 33232 320.03 36.228 1.000000000E+00 2.403706106E+00 1.008840279E-09 9.985749969E+19 1.669051665E+00 2.992718249E-07 4.571291782E-02 
0D66 33314 320 36.232 1.000000000E+00 2.391936637E+00 9.942898302E-10 9.730145454E+19 1.668704417E+00 2.991183787E-07 5.533566638E-02 
0D67 33406 320.02 36.23 1.000000000E+00 2.403228366E+00 1.002704506E-09 9.977995892E+19 1.670762391E+00 3.000189522E-07 4.808312307E-02 
0D68 33498 320 36.232 1.000000000E+00 2.388885427E+00 9.877046133E-10 9.257237463E+19 1.669989479E+00 2.997059343E-07 4.765235525E-02 
0D69 33588 320.03 36.228 1.000000000E+00 2.396771408E+00 9.907527890E-10 9.981420557E+19 1.670623953E+00 3.003068516E-07 4.426635829E-02 
0D70 33676 320 36.232 1.000000000E+00 2.378229667E+00 9.634577384E-10 9.977558249E+19 1.665500351E+00 2.982723878E-07 4.970342066E-02 
0D71 33768 320.03 36.228 1.000000000E+00 2.385319594E+00 9.737977377E-10 9.979707744E+19 1.668585032E+00 2.987455983E-07 4.718196041E-02 
0D72 33854 320.03 36.228 1.000000000E+00 2.400617990E+00 9.838211794E-10 9.985685031E+19 1.670479878E+00 2.996558786E-07 4.945518956E-02 
0D73 33948 320 36.232 1.000000000E+00 2.406159946E+00 9.832764771E-10 9.985844957E+19 1.671039983E+00 2.998319898E-07 4.585944046E-02 
0D74 34040 320.02 36.23 1.000000000E+00 2.402548365E+00 9.783662587E-10 9.645381278E+19 1.670060942E+00 2.990725401E-07 5.433054765E-02 
0D75 34124 320 36.232 1.000000000E+00 2.395622433E+00 9.710872925E-10 9.998963732E+19 1.670614156E+00 2.988955337E-07 4.837877720E-02 
0D76 34214 320.03 36.228 1.000000000E+00 2.384411444E+00 9.623797581E-10 9.990059752E+19 1.669912157E+00 2.985664178E-07 4.969898241E-02 
0D77 34304 320 36.232 1.000000000E+00 2.384200837E+00 9.505675803E-10 9.211808330E+19 1.667780712E+00 2.974959171E-07 4.761957239E-02 
