N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 9.762000000E-06 8.724000000E-06 7.764000000E-06 6.977000000E-06 6.506000000E-06 6.490000000E-06 7.062000000E-06 8.260000000E-06 9.719000000E-06 5.710000000E-06 5.823000000E-06
1.600000000E+01 5.845700000E-05 5.442300000E-05 5.017400000E-05 4.518900000E-05 4.135800000E-05 3.821600000E-05 3.520600000E-05 3.391100000E-05 3.382100000E-05 3.499400000E-05 3.869400000E-05
1.700000000E+01 2.423120000E-04 2.290170000E-04 2.130610000E-04 1.938870000E-04 1.778700000E-04 1.637940000E-04 1.494180000E-04 1.420330000E-04 1.385680000E-04 1.391290000E-04 1.506590000E-04
1.549996187E+01 2.553400000E-05 2.332300000E-05 2.081400000E-05 1.878400000E-05 1.709500000E-05 1.574300000E-05 1.522000000E-05 1.555100000E-05 1.707500000E-05 2.052300000E-05 2.638400000E-05
1.649996187E+01 1.232570000E-04 1.157660000E-04 1.052580000E-04 9.727300000E-05 8.938200000E-05 8.054000000E-05 7.494200000E-05 7.105500000E-05 6.794200000E-05 6.835800000E-05 7.116200000E-05
1.674996808E+01 1.750950000E-04 1.653770000E-04 1.509270000E-04 1.391880000E-04 1.283960000E-04 1.165300000E-04 1.115760000E-04 1.084770000E-04 1.086760000E-04 1.097680000E-04 1.108570000E-04
1.624993176E+01 8.484800000E-05 7.940500000E-05 7.358500000E-05 6.630100000E-05 6.090700000E-05 5.623900000E-05 5.152800000E-05 4.915700000E-05 4.837500000E-05 4.873600000E-05 5.197900000E-05
1.574996808E+01 3.966500000E-05 3.605100000E-05 3.294400000E-05 2.997900000E-05 2.732500000E-05 2.487800000E-05 2.354600000E-05 2.300600000E-05 2.352200000E-05 2.576700000E-05 3.036600000E-05
1.524993176E+01 1.592600000E-05 1.421900000E-05 1.272300000E-05 1.146700000E-05 1.052500000E-05 9.965000000E-06 1.010400000E-05 1.120500000E-05 1.358000000E-05 1.730100000E-05 2.162000000E-05
