N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.377970000E-04 1.177870000E-04 1.048020000E-04 9.587200000E-05
1.600000000E+01 6.560670000E-04 5.501300000E-04 5.230530000E-04 5.211790000E-04
1.700000000E+01 1.668922000E-03 1.572637000E-03 1.549316000E-03 2.223975000E-03
1.549996187E+01 3.415740000E-04 2.971500000E-04 2.688380000E-04 2.493240000E-04
1.649996187E+01 9.748590000E-04 9.242280000E-04 8.930350000E-04 8.707410000E-04
1.674996808E+01 1.240994000E-03 1.197985000E-03 1.170486000E-03 1.183789000E-03
1.624993176E+01 7.850840000E-04 7.127190000E-04 6.780560000E-04 6.533320000E-04
1.574996808E+01 4.702090000E-04 4.266690000E-04 4.052840000E-04 3.767960000E-04
1.524993176E+01 2.337020000E-04 2.023380000E-04 1.817350000E-04 1.680850000E-04
