N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.110720000E-04 1.707330000E-04 1.414310000E-04 1.213770000E-04
1.600000000E+01 6.155730000E-04 5.274050000E-04 4.643790000E-04 4.225110000E-04
1.700000000E+01 1.446846000E-03 1.409310000E-03 1.390092000E-03 1.378290000E-03
1.549996187E+01 4.082180000E-04 3.340750000E-04 2.803710000E-04 2.459570000E-04
1.649996187E+01 8.732280000E-04 7.974010000E-04 7.506050000E-04 7.202930000E-04
1.674996808E+01 1.102063000E-03 1.049054000E-03 1.013263000E-03 9.931070000E-04
1.624993176E+01 7.173560000E-04 6.307280000E-04 5.773860000E-04 5.383960000E-04
1.574996808E+01 5.239700000E-04 4.368950000E-04 3.731390000E-04 3.323410000E-04
1.524993176E+01 2.986260000E-04 2.400710000E-04 2.040010000E-04 1.760600000E-04
