fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 36040 340.04 34.097 1.000000000E+00 1.066676958E+00 4.380298407E-08 8.169419747E+07 1.168634119E+01 3.721926521E-04 2.301365046E-02 
00D2 36160 340.03 34.098 1.000000000E+00 1.007051781E+00 3.901597724E-08 8.983011893E+02 2.218362600E+00 3.552480609E-06 3.315537863E-02 
00D3 36242 340.03 34.098 1.000000000E+00 1.156260113E+00 4.491295633E-08 1.461105230E+18 1.188927945E+01 3.758823443E-04 2.401581987E-02 
00D4 36332 340.03 34.098 1.000000000E+00 1.085057353E+00 4.252599965E-08 1.456122751E+06 1.074672492E+01 3.320579382E-04 1.947573016E-01 
00D5 36426 340.04 34.097 1.000000000E+00 1.000000000E-03 4.583852951E-09 3.904331531E+19 1.682043817E+00 4.049687952E-06 4.883568329E-01 
00D6 36514 340.04 34.097 1.000000000E+00 9.000343943E-01 3.416367297E-08 8.800959873E+02 1.866483719E+00 1.877941322E-06 3.457861168E-02 
00D7 36598 340.05 34.096 1.000000000E+00 1.172090358E+00 4.370880418E-08 9.311541364E+16 1.210407171E+01 3.847356075E-04 4.303522533E-02 
00D8 36692 340.03 34.098 1.000000000E+00 1.000000000E-03 4.258977134E-09 8.804361144E+19 1.671032122E+00 3.835665861E-06 4.905314237E-01 
00D9 36770 340.04 34.097 1.000000000E+00 1.086869538E+00 4.116657867E-08 9.483747680E+12 9.950247933E+00 3.023804058E-04 1.983651018E-01 
0D10 36858 340.03 34.098 1.000000000E+00 1.000000000E-03 3.927685039E-09 6.760356745E+19 1.659297899E+00 3.658373796E-06 4.908019783E-01 
0D11 36948 340.04 34.097 1.000000000E+00 1.000000000E-03 4.118912796E-09 9.398361072E+19 1.671587654E+00 3.802429395E-06 4.899773606E-01 
0D12 37034 340.01 34.1 1.000000000E+00 9.797037703E-01 3.534648730E-08 9.043796404E+02 2.158380590E+00 3.277193584E-06 3.752942006E-02 
0D13 37126 340.02 34.099 1.000000000E+00 1.000000000E-03 4.420811573E-09 7.535591812E+19 1.690793028E+00 4.026512775E-06 4.893266951E-01 
0D14 37222 340.04 34.097 1.000000000E+00 3.001195748E-01 1.058378373E-08 7.088647501E+19 1.690393991E+00 3.462860192E-06 4.991198255E-01 
0D15 37322 339.93 34.108 1.000000000E+00 1.200353280E+00 4.470487169E-08 2.377980946E+16 1.218231067E+01 3.838827977E-04 1.963190390E-01 
0D16 37440 339.74 34.127 1.000000000E+00 1.000000000E-03 3.068856340E-09 6.219678285E+19 1.650494772E+00 3.634013935E-06 4.880452340E-01 
0D17 37530 339.88 34.113 1.000000000E+00 1.000000000E-03 4.391843956E-09 3.659584167E+19 1.667698717E+00 3.811718845E-06 4.850835639E-01 
0D18 37632 340.01 34.1 1.000000000E+00 1.004029534E+00 3.584577433E-08 8.970336996E+02 2.032108663E+00 2.612369993E-06 3.134597251E-02 
0D19 37708 340.07 34.094 1.000000000E+00 1.172349280E+00 4.313686798E-08 8.313129520E+17 1.189420849E+01 3.764741262E-04 3.138462774E-02 
0D20 37796 340.04 34.097 1.000000000E+00 1.000000000E-03 4.141652774E-09 6.412883538E+19 1.662140659E+00 3.829793974E-06 4.854695660E-01 
0D21 37882 340.02 34.099 1.000000000E+00 1.180327324E+00 4.470675557E-08 3.594034742E+11 1.227417365E+01 3.914788825E-04 2.584366559E-02 
0D22 37976 340.02 34.099 1.000000000E+00 1.157283055E+00 4.351199966E-08 2.063380887E+03 7.887547604E+00 1.416093111E-04 3.072811382E-02 
0D23 38062 340.01 34.1 1.000000000E+00 1.017342744E+00 3.851044908E-08 9.841346464E+02 2.656956398E+00 7.895932555E-06 2.064042000E-01 
0D24 38152 340.01 34.1 1.000000000E+00 1.183947126E+00 4.410149379E-08 1.676079074E+05 1.211029025E+01 3.824615528E-04 2.646829786E-02 
0D25 38244 340.02 34.099 1.000000000E+00 1.184060970E+00 4.390572101E-08 2.569959986E+16 1.137436207E+01 3.544827020E-04 1.609902756E-01 
0D26 38332 340.02 34.099 1.000000000E+00 1.000000000E-03 4.110819518E-09 8.456936179E+19 1.676503426E+00 3.968426244E-06 4.884100945E-01 
0D27 38420 340 34.101 1.000000000E+00 1.000000000E-03 4.264638514E-09 7.447276088E+19 1.682281419E+00 4.028105303E-06 4.901010112E-01 
0D28 38514 340.01 34.1 1.000000000E+00 1.000000000E-03 3.631240422E-09 6.453787810E+19 1.665064884E+00 3.842878038E-06 4.874384351E-01 
0D29 38596 340.03 34.098 1.000000000E+00 1.185570341E+00 4.364351580E-08 9.482200438E+19 1.182589318E+01 3.739055001E-04 2.342901070E-02 
0D30 38684 340.01 34.1 1.000000000E+00 1.097585266E+00 4.111509026E-08 1.551710748E+05 1.069677948E+01 3.280338402E-04 1.846414349E-01 
0D31 38778 340.03 34.098 1.000000000E+00 1.000177298E+00 3.579728615E-08 8.937799030E+02 2.042668302E+00 2.654265787E-06 2.825961712E-02 
0D32 38880 340.03 34.098 1.000000000E+00 7.439584715E-01 2.801527241E-08 4.919977533E+19 2.448347031E+00 1.609900898E-05 4.793590307E-01 
0D33 38950 340.02 34.099 1.000000000E+00 1.000000000E-03 3.993468033E-09 9.643123288E+19 1.676137549E+00 3.965077083E-06 4.870739337E-01 
0D34 39054 340.02 34.099 1.000000000E+00 1.179458831E+00 4.350189792E-08 9.368449787E+19 1.181796851E+01 3.738652487E-04 2.466509338E-02 
0D35 39128 340.04 34.097 1.000000000E+00 1.000000000E-03 3.916174319E-09 8.109561162E+19 1.657246148E+00 3.641634355E-06 4.909274785E-01 
0D36 39222 340.02 34.099 1.000000000E+00 1.207835024E+00 4.335261967E-08 1.409171852E+07 1.221182445E+01 3.899473192E-04 2.654560716E-02 
0D37 39306 340.02 34.099 1.000000000E+00 9.640925909E-01 3.559224666E-08 8.942281916E+02 2.090342699E+00 2.875440434E-06 3.339866645E-02 
0D38 39398 340.02 34.099 1.000000000E+00 9.613227782E-01 3.516254998E-08 8.947280195E+02 2.053660053E+00 2.737926686E-06 3.345709345E-02 
0D39 39500 340.02 34.099 1.000000000E+00 1.000000000E-03 4.008435920E-09 4.528616544E+19 1.659013835E+00 3.641647638E-06 4.910358041E-01 
0D40 39574 340 34.101 1.000000000E+00 1.000000000E-03 4.217599642E-09 7.645584276E+19 1.675092278E+00 3.905300575E-06 4.892774373E-01 
0D41 39662 340.02 34.099 1.000000000E+00 9.833010060E-01 3.533497057E-08 8.933630364E+02 2.033534528E+00 2.648630781E-06 3.027804941E-02 
0D42 39754 340.02 34.099 1.000000000E+00 1.181745494E+00 4.365897630E-08 2.214635095E+18 1.258340790E+01 4.023591135E-04 2.915860150E-02 
0D43 39840 340.05 34.096 1.000000000E+00 1.183226448E+00 4.337696171E-08 4.306232244E+05 1.218014865E+01 3.879597465E-04 2.509095943E-02 
0D44 39932 340.03 34.098 1.000000000E+00 1.000000000E-03 4.267546361E-09 5.986068381E+19 1.680237062E+00 3.976344328E-06 4.891047961E-01 
0D45 40018 340.04 34.097 1.000000000E+00 9.899317957E-01 3.539292373E-08 8.972039947E+02 2.060451619E+00 2.767946283E-06 2.937457169E-02 
0D46 40108 340.02 34.099 1.000000000E+00 1.176009225E+00 4.318855241E-08 2.207879299E+18 1.198000255E+01 3.797586547E-04 2.683333845E-02 
0D47 40200 340.04 34.097 1.000000000E+00 1.000000000E-03 4.049808483E-09 7.648320848E+19 1.670531161E+00 3.850145398E-06 4.897264551E-01 
0D48 40286 340.03 34.098 1.000000000E+00 9.151225421E-01 3.549228493E-08 9.206657029E+02 2.325707046E+00 4.513571496E-06 3.482106377E-02 
0D49 40374 340.04 34.097 1.000000000E+00 1.000000000E-03 4.268825857E-09 4.947212378E+19 1.683226780E+00 4.019077351E-06 4.888788200E-01 
