N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.193396631E+00 1.193512715E+00 1.193077631E+00 1.190170629E+00 1.180906305E+00 1.155995639E+00 1.098502196E+00 1.012980044E+00 1.013917762E+00 1.016880322E+00 1.022576335E+00
1.600000000E+01 1.215991679E+00 1.218057414E+00 1.220333517E+00 1.222366178E+00 1.224719460E+00 1.226910177E+00 1.228165837E+00 1.229368245E+00 1.229575578E+00 1.228148228E+00 1.225365211E+00
1.700000000E+01 1.250689618E+00 1.252477987E+00 1.254814766E+00 1.257096306E+00 1.259878458E+00 1.262525887E+00 1.264181350E+00 1.265683892E+00 1.266107881E+00 1.264726276E+00 1.262730844E+00
1.549996187E+01 1.201272343E+00 1.202902854E+00 1.204755259E+00 1.206795609E+00 1.208624160E+00 1.209506045E+00 1.209119550E+00 1.205147549E+00 1.193219744E+00 1.165548489E+00 1.108266760E+00
1.649996187E+01 1.222368640E+00 1.224891787E+00 1.227369161E+00 1.230396615E+00 1.233308734E+00 1.235554770E+00 1.237761460E+00 1.239379647E+00 1.239714481E+00 1.239692074E+00 1.238662343E+00
1.674996808E+01 1.232865289E+00 1.235094628E+00 1.237266987E+00 1.240103441E+00 1.242895064E+00 1.245081263E+00 1.247332368E+00 1.248893058E+00 1.249160060E+00 1.248864090E+00 1.247454657E+00
1.624993176E+01 1.219013125E+00 1.221271708E+00 1.223905026E+00 1.226355997E+00 1.229162334E+00 1.231576110E+00 1.233283313E+00 1.234660576E+00 1.235479968E+00 1.234729365E+00 1.233513677E+00
1.574996808E+01 1.209111272E+00 1.210575681E+00 1.212634462E+00 1.214845794E+00 1.217025534E+00 1.218538982E+00 1.219976375E+00 1.220388327E+00 1.218583956E+00 1.213659993E+00 1.201228982E+00
1.524993176E+01 1.197401768E+00 1.198380900E+00 1.199839250E+00 1.200872428E+00 1.200755479E+00 1.197296550E+00 1.186550235E+00 1.158937841E+00 1.099063551E+00 1.009850291E+00 1.010579451E+00
