fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL0 8:24 301.5 38.46 1.000E+000 1.297E+000 1.700E-006 1.555E+004 2.654E+000 2.055E-008 1.440E-004 2.014E-001 1.439E-004 1.194E-005 4.118E-001 1.263E-001 9.443E-005 1.443E-003 
UDL1 8:26 301.5 38.46 1.000E+000 1.289E+000 1.712E-006 1.555E+004 2.655E+000 2.041E-008 1.467E-004 2.024E-001 1.466E-004 1.225E-005 4.127E-001 1.270E-001 9.636E-005 1.867E-003 
UDL2 8:29 301.5 38.46 1.000E+000 1.303E+000 1.685E-006 1.555E+004 2.661E+000 2.020E-008 1.446E-004 2.011E-001 1.445E-004 1.195E-005 4.112E-001 1.260E-001 9.479E-005 2.613E-002 
UDL3 8:32 301.6 38.44 1.000E+000 1.286E+000 1.751E-006 1.549E+004 2.655E+000 2.041E-008 1.449E-004 2.010E-001 1.448E-004 1.198E-005 4.114E-001 1.260E-001 9.499E-005 1.813E-002 
UDL4 8:34 301.6 38.44 1.000E+000 1.319E+000 1.649E-006 1.549E+004 2.663E+000 2.025E-008 1.446E-004 2.009E-001 1.445E-004 1.193E-005 4.109E-001 1.259E-001 9.471E-005 1.712E-003 
UDL5 8:37 301.7 38.43 1.000E+000 1.325E+000 1.672E-006 1.543E+004 2.662E+000 2.034E-008 1.467E-004 2.017E-001 1.467E-004 1.218E-005 4.116E-001 1.264E-001 9.626E-005 2.694E-003 
UDL6 8:40 301.7 38.43 1.000E+000 1.303E+000 1.744E-006 1.543E+004 2.658E+000 2.043E-008 1.448E-004 2.008E-001 1.448E-004 1.195E-005 4.110E-001 1.257E-001 9.498E-005 1.368E-002 
UDL7 8:43 301.7 38.43 1.000E+000 1.312E+000 1.705E-006 1.543E+004 2.653E+000 2.064E-008 1.437E-004 2.005E-001 1.436E-004 1.183E-005 4.110E-001 1.256E-001 9.413E-005 2.600E-002 
UDL8 8:46 301.7 38.43 1.000E+000 1.296E+000 1.734E-006 1.543E+004 2.658E+000 2.043E-008 1.445E-004 2.006E-001 1.444E-004 1.190E-005 4.108E-001 1.256E-001 9.466E-005 2.973E-003 
UDL9 8:49 301.7 38.43 1.000E+000 1.339E+000 1.676E-006 1.543E+004 2.660E+000 2.050E-008 1.445E-004 2.010E-001 1.445E-004 1.194E-005 4.110E-001 1.259E-001 9.476E-005 9.736E-003 
