N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -5.313720000E-04 -1.345511100E-02 -4.133695100E-02 -9.540734500E-02 -1.677465650E-01 -1.426691950E-01 -8.321716200E-02 8.928280000E-03 1.655257700E-02 2.655363800E-02 3.900345900E-02
1.600000000E+01 3.341390800E-02 3.242886200E-02 3.173369500E-02 3.144384500E-02 3.054819900E-02 2.889882100E-02 2.604541300E-02 1.964175600E-02 7.554029000E-03 -1.363946000E-02 -5.075594700E-02
1.700000000E+01 7.427616600E-02 7.128832400E-02 6.915463400E-02 6.852157900E-02 6.868099800E-02 7.011459800E-02 7.346724900E-02 7.748823500E-02 8.201040400E-02 8.896539500E-02 9.567453200E-02
1.549996187E+01 2.127245100E-02 2.012913100E-02 1.792377100E-02 1.262458100E-02 1.970064000E-03 -1.836437700E-02 -5.614626600E-02 -1.195851200E-01 -1.842255540E-01 -1.555213100E-01 -9.497786400E-02
1.649996187E+01 5.908336700E-02 5.671228100E-02 5.551223000E-02 5.464972400E-02 5.450142000E-02 5.549072900E-02 5.644920900E-02 5.758317900E-02 5.941699700E-02 5.977724000E-02 5.857776100E-02
1.674996808E+01 6.793564100E-02 6.530795100E-02 6.389608100E-02 6.301040200E-02 6.310952400E-02 6.471401000E-02 6.674620200E-02 6.946518600E-02 7.365533400E-02 7.722435700E-02 8.075170700E-02
1.624993176E+01 4.558298400E-02 4.381573000E-02 4.253122000E-02 4.215406000E-02 4.183071200E-02 4.160560300E-02 4.183683600E-02 4.073989200E-02 3.801583500E-02 3.307992000E-02 2.196950200E-02
1.574996808E+01 2.665926800E-02 2.646227400E-02 2.563244000E-02 2.408579500E-02 2.053956700E-02 1.470198900E-02 3.091631000E-03 -1.924598100E-02 -5.752389600E-02 -1.212577790E-01 -1.936358310E-01
1.524993176E+01 1.324274700E-02 9.768831000E-03 1.431244000E-03 -1.597495200E-02 -5.003748600E-02 -1.106988820E-01 -1.758357530E-01 -1.475529130E-01 -8.497897700E-02 8.274472000E-03 1.403716100E-02
