fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:38 298.2 38.88 1.000E+000 8.408E+000 2.954E-006 6.875E+002 2.544E+000 3.437E-008 1.347E-005 8.892E-003 1.330E-005 2.959E-008 2.503E-001 4.400E-003 6.576E-006 3.034E-003 
00S2 7:57 302 38.39 1.000E+000 8.677E+000 3.784E-006 7.059E+002 2.543E+000 3.896E-008 1.582E-005 1.062E-002 1.562E-005 4.155E-008 2.504E-001 5.300E-003 7.692E-006 6.516E-002 
00S3 8:14 304.9 38.03 1.000E+000 8.484E+000 3.724E-006 7.197E+002 2.533E+000 4.302E-008 1.333E-005 9.064E-003 1.317E-005 2.990E-008 2.504E-001 4.500E-003 6.498E-006 8.252E-004 
00S4 8:35 308.1 37.63 1.000E+000 8.132E+000 4.376E-006 7.346E+002 2.511E+000 4.834E-008 1.438E-005 9.880E-003 1.421E-005 3.517E-008 2.505E-001 4.900E-003 7.034E-006 1.087E-003 
00S5 8:54 310.9 37.29 1.000E+000 7.003E+000 4.283E-006 7.473E+002 2.499E+000 5.294E-008 1.130E-005 7.829E-003 1.118E-005 2.193E-008 2.505E-001 3.900E-003 5.480E-006 4.866E-004 
00S6 9:15 313.6 36.97 1.000E+000 5.496E+000 4.202E-006 7.591E+002 2.488E+000 5.696E-008 1.425E-005 9.907E-003 1.414E-005 3.511E-008 2.507E-001 5.000E-003 6.879E-006 3.267E-003 
00S7 9:34 316.1 36.68 1.000E+000 4.553E+000 4.834E-006 7.696E+002 2.420E+000 6.796E-008 1.225E-005 8.611E-003 1.217E-005 2.628E-008 2.506E-001 4.300E-003 5.969E-006 1.993E-003 
00S8 9:56 318.7 36.38 1.000E+000 4.052E+000 4.162E-006 7.800E+002 2.470E+000 6.494E-008 1.600E-005 1.113E-002 1.591E-005 4.446E-008 2.510E-001 5.600E-003 7.797E-006 2.988E-002 
00S9 10:17 321.3 36.09 1.000E+000 4.287E+000 4.237E-006 7.897E+002 2.458E+000 6.965E-008 1.378E-005 9.577E-003 1.369E-005 3.291E-008 2.510E-001 4.800E-003 6.713E-006 8.898E-004 
0S10 10:38 324.3 35.75 1.000E+000 3.870E+000 4.307E-006 8.001E+002 2.446E+000 7.485E-008 1.487E-005 1.027E-002 1.479E-005 3.815E-008 2.511E-001 5.100E-003 7.337E-006 5.486E-004 
0S11 11:0 327.1 35.45 1.000E+000 5.846E+000 4.774E-006 8.088E+002 2.393E+000 8.657E-008 1.363E-005 9.416E-003 1.351E-005 3.196E-008 2.512E-001 4.700E-003 6.656E-006 3.364E-002 
0S12 11:23 329.8 35.16 1.000E+000 8.412E+000 4.490E-006 8.163E+002 2.422E+000 8.557E-008 1.564E-005 1.058E-002 1.545E-005 4.109E-008 2.515E-001 5.300E-003 7.607E-006 4.892E-003 
0S13 11:46 332.4 34.88 1.000E+000 1.137E+001 5.401E-006 8.226E+002 2.484E+000 8.281E-008 1.653E-005 1.088E-002 1.625E-005 4.451E-008 2.517E-001 5.500E-003 7.943E-006 1.859E-003 
