T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
325 001_325 35.674 4.241660E-1 3.684286E-1 7.665710E+1 2.395920E+1 3.511620E-1 3.411410E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 2.800E-4 1.000E+16
325 002_325 35.674 4.236380E-1 3.674623E-1 7.663570E+1 2.386000E+1 3.506540E-1 3.402204E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 2.800E-4 1.000E+16
325 003_325 35.674 4.228910E-1 3.660692E-1 7.660480E+1 2.371800E+1 3.499510E-1 3.388758E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 2.800E-4 1.000E+16
325 004_325 35.674 4.218480E-1 3.640764E-1 7.656070E+1 2.351720E+1 3.489750E-1 3.369461E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 2.800E-4 1.000E+16
325 005_325 35.674 4.204180E-1 3.612581E-1 7.649870E+1 2.323720E+1 3.476070E-1 3.342438E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 2.800E-4 1.000E+16
325 006_325 35.674 4.184280E-1 3.573345E-1 7.642750E+1 2.285470E+1 3.457910E-1 3.304697E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 2.800E-4 1.000E+16
325 007_325 35.674 4.158520E-1 3.519882E-1 7.633130E+1 2.234600E+1 3.434080E-1 3.253561E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 2.800E-4 1.000E+16
325 008_325 35.674 4.126760E-1 3.449067E-1 7.619880E+1 2.169150E+1 3.404390E-1 3.185808E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 2.800E-4 1.000E+16
325 009_325 35.674 4.088470E-1 3.358565E-1 7.603840E+1 2.088230E+1 3.368650E-1 3.099499E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 2.800E-4 1.000E+16
325 010_325 35.674 4.043800E-1 3.247721E-1 7.586010E+1 1.992570E+1 3.327440E-1 2.994139E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 2.800E-4 1.000E+16
325 011_325 35.674 3.995270E-1 3.118146E-1 7.564130E+1 1.884660E+1 3.281930E-1 2.871255E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 2.800E-4 1.000E+16
325 012_325 35.674 3.942190E-1 2.973437E-1 7.542140E+1 1.768160E+1 3.233110E-1 2.734459E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 2.800E-4 1.000E+16
325 013_325 35.674 3.887310E-1 2.817918E-1 7.516750E+1 1.646790E+1 3.181930E-1 2.587717E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 2.800E-4 1.000E+16
325 014_325 35.674 3.829600E-1 2.655071E-1 7.490410E+1 1.523230E+1 3.128610E-1 2.434349E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 2.800E-4 1.000E+16
325 015_325 35.674 3.769330E-1 2.486750E-1 7.461720E+1 1.398830E+1 3.072750E-1 2.276185E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 2.800E-4 1.000E+16
325 016_325 35.674 3.706500E-1 2.313622E-1 7.429090E+1 1.274160E+1 3.014160E-1 2.113615E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 2.800E-4 1.000E+16
