N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+15 295 3.800E-4 3.803367E+1 1.941180E+1 6.162330E-1 8.282310E+1
1.468000E+10 5.623E+15 295 3.800E-4 3.797738E+1 1.935630E+1 6.154700E-1 8.281150E+1
2.154000E+10 5.623E+15 295 3.800E-4 3.789702E+1 1.927850E+1 6.144140E-1 8.279560E+1
3.162000E+10 5.623E+15 295 3.800E-4 3.778367E+1 1.917130E+1 6.129880E-1 8.277410E+1
4.642000E+10 5.623E+15 295 3.800E-4 3.762645E+1 1.902660E+1 6.111160E-1 8.274550E+1
6.813000E+10 5.623E+15 295 3.800E-4 3.741328E+1 1.883660E+1 6.086930E-1 8.271380E+1
1.000000E+11 5.623E+15 295 3.800E-4 3.713280E+1 1.859470E+1 6.057290E-1 8.267110E+1
1.468000E+11 5.623E+15 295 3.800E-4 3.677742E+1 1.829190E+1 6.023320E-1 8.257390E+1
2.154000E+11 5.623E+15 295 3.800E-4 3.634667E+1 1.795000E+1 5.985410E-1 8.250960E+1
3.162000E+11 5.623E+15 295 3.800E-4 3.584910E+1 1.756070E+1 5.944900E-1 8.239840E+1
4.642000E+11 5.623E+15 295 3.800E-4 3.530031E+1 1.715290E+1 5.903830E-1 8.230480E+1
6.813000E+11 5.623E+15 295 3.800E-4 3.471723E+1 1.673100E+1 5.861300E-1 8.222120E+1
1.000000E+12 5.623E+15 295 3.800E-4 3.411168E+1 1.629210E+1 5.819070E-1 8.207670E+1
1.468000E+12 5.623E+15 295 3.800E-4 3.348728E+1 1.585500E+1 5.775670E-1 8.197570E+1
2.154000E+12 5.623E+15 295 3.800E-4 3.284096E+1 1.540080E+1 5.731320E-1 8.182250E+1
3.162000E+12 5.623E+15 295 3.800E-4 3.216704E+1 1.494230E+1 5.685570E-1 8.170170E+1
4.642000E+12 5.623E+15 295 3.800E-4 3.146051E+1 1.446320E+1 5.638010E-1 8.154050E+1
6.813000E+12 5.623E+15 295 3.800E-4 3.071814E+1 1.397560E+1 5.589240E-1 8.139970E+1
1.000000E+13 5.623E+15 295 3.800E-4 2.993842E+1 1.347440E+1 5.538560E-1 8.126120E+1
1.468000E+13 5.623E+15 295 3.800E-4 2.912095E+1 1.295250E+1 5.486850E-1 8.106350E+1
2.154000E+13 5.623E+15 295 3.800E-4 2.826629E+1 1.242530E+1 5.433490E-1 8.090210E+1
3.162000E+13 5.623E+15 295 3.800E-4 2.737597E+1 1.188070E+1 5.379010E-1 8.068080E+1
4.642000E+13 5.623E+15 295 3.800E-4 2.645252E+1 1.132810E+1 5.323350E-1 8.044610E+1
6.813000E+13 5.623E+15 295 3.800E-4 2.549945E+1 1.077400E+1 5.266200E-1 8.023200E+1
1.000000E+14 5.623E+15 295 3.800E-4 2.452130E+1 1.021070E+1 5.208440E-1 7.994740E+1
