N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 310 1.500E-4 1.210670414E+00 1.214397673E+00
1.468000E+10 3.162E+15 310 1.500E-4 1.211919985E+00 1.214507756E+00
2.154000E+10 3.162E+15 310 1.500E-4 1.212879197E+00 1.214668081E+00
3.162000E+10 3.162E+15 310 1.500E-4 1.213667874E+00 1.214900712E+00
4.642000E+10 3.162E+15 310 1.500E-4 1.214388424E+00 1.215236527E+00
6.813000E+10 3.162E+15 310 1.500E-4 1.215134537E+00 1.215717607E+00
1.000000E+11 3.162E+15 310 1.500E-4 1.215998239E+00 1.216399378E+00
1.468000E+11 3.162E+15 310 1.500E-4 1.217074218E+00 1.217350785E+00
2.154000E+11 3.162E+15 310 1.500E-4 1.218458768E+00 1.218650185E+00
3.162000E+11 3.162E+15 310 1.500E-4 1.220240283E+00 1.220373617E+00
4.642000E+11 3.162E+15 310 1.500E-4 1.222479103E+00 1.222572873E+00
6.813000E+11 3.162E+15 310 1.500E-4 1.225152576E+00 1.225219419E+00
1.000000E+12 3.162E+15 310 1.500E-4 1.228239298E+00 1.228287827E+00
1.468000E+12 3.162E+15 310 1.500E-4 1.231601045E+00 1.231637093E+00
2.154000E+12 3.162E+15 310 1.500E-4 1.235067863E+00 1.235095366E+00
3.162000E+12 3.162E+15 310 1.500E-4 1.238570464E+00 1.238591998E+00
4.642000E+12 3.162E+15 310 1.500E-4 1.242191246E+00 1.242208115E+00
6.813000E+12 3.162E+15 310 1.500E-4 1.245796522E+00 1.245810963E+00
1.000000E+13 3.162E+15 310 1.500E-4 1.249471198E+00 1.249483421E+00
