T d154 d184 d214 d244
d 150 180 210 240
290 7.134598000E-03 6.261514000E-03 5.680532000E-03 5.273579000E-03
295 7.279988000E-03 6.546215000E-03 6.063898000E-03 5.740803000E-03
300 7.710504000E-03 7.105694000E-03 6.722496000E-03 6.475739000E-03
305 8.319224000E-03 7.858879000E-03 7.579589000E-03 7.410504000E-03
310 9.446474000E-03 9.080024000E-03 8.880318000E-03 8.760608000E-03
315 1.095931400E-02 1.066564000E-02 1.051649800E-02 1.044609000E-02
320 1.273910000E-02 1.249942400E-02 1.238435900E-02 1.232743700E-02
325 1.502843600E-02 1.478616500E-02 1.466127800E-02 1.460498900E-02
330 1.769336900E-02 1.740004700E-02 1.722321700E-02 1.708351300E-02
335 2.046653900E-02 2.007070500E-02 1.975153500E-02 1.950964900E-02
340 2.359822500E-02 2.300547300E-02 2.248286000E-02 2.203819100E-02
