T d154 d184 d214 d244
d 150 180 210 240
290 9.267918000E-03 8.732961000E-03 8.408268000E-03 8.198598000E-03
295 1.012489900E-02 9.754035000E-03 9.690366000E-03 9.457275000E-03
300 1.132799000E-02 1.112813800E-02 1.107071200E-02 1.134283800E-02
305 1.328364900E-02 1.323269800E-02 1.328562600E-02 1.394629600E-02
310 1.583265700E-02 1.592957300E-02 1.605595400E-02 1.623703400E-02
315 1.924424100E-02 1.900645800E-02 1.917223600E-02 1.939125900E-02
320 2.403385200E-02 2.281473800E-02 2.297818800E-02 2.318087200E-02
325 2.686099600E-02 2.708574300E-02 2.719597400E-02 2.730434500E-02
330 3.127353400E-02 3.134752000E-02 3.131214000E-02 3.120381200E-02
335 3.630974700E-02 3.611449400E-02 3.584498400E-02 3.552632900E-02
340 4.148563800E-02 4.092311700E-02 4.031595200E-02 3.967157500E-02
