T d154 d184 d214 d244
d 150 180 210 240
290 1.238046624E+00 1.238170439E+00 1.238108300E+00 1.238225622E+00
295 1.239104085E+00 1.239108499E+00 1.239182454E+00 1.239226353E+00
300 1.240691126E+00 1.240555530E+00 1.240650213E+00 1.240680558E+00
305 1.243373496E+00 1.242966004E+00 1.243150804E+00 1.243162153E+00
310 1.246479930E+00 1.245901525E+00 1.246026273E+00 1.246081726E+00
315 1.249419791E+00 1.248829208E+00 1.248863021E+00 1.248962919E+00
320 1.252755007E+00 1.252403773E+00 1.252062367E+00 1.252252745E+00
325 1.255953009E+00 1.255566431E+00 1.255135578E+00 1.255229827E+00
330 1.258446544E+00 1.258029808E+00 1.257648241E+00 1.257573637E+00
335 1.260858891E+00 1.260357042E+00 1.259932735E+00 1.259744347E+00
340 1.262594075E+00 1.261988178E+00 1.261489731E+00 1.261213465E+00
