N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.068351690E+00 1.028202014E+00 1.013747418E+00 1.009862168E+00 1.176419688E+00 1.256640644E+00 1.294303244E+00 1.321584871E+00 1.345137315E+00
1.016672606E+01 1.068243992E+00 1.028151168E+00 1.013733371E+00 1.009864959E+00 1.176875396E+00 1.256837698E+00 1.294408203E+00 1.321661403E+00 1.345205926E+00
1.033324570E+01 1.068086573E+00 1.028077013E+00 1.013712981E+00 1.009869137E+00 1.177538547E+00 1.257124331E+00 1.294561023E+00 1.321772962E+00 1.345305950E+00
1.049996187E+01 1.067856927E+00 1.027969185E+00 1.013683538E+00 1.009875440E+00 1.178499649E+00 1.257539530E+00 1.294782658E+00 1.321935014E+00 1.345451377E+00
1.066670514E+01 1.067522868E+00 1.027813082E+00 1.013641349E+00 1.009885054E+00 1.179884475E+00 1.258137294E+00 1.295102401E+00 1.322169324E+00 1.345661895E+00
1.083333839E+01 1.067038943E+00 1.027588534E+00 1.013581584E+00 1.009899920E+00 1.181863041E+00 1.258990466E+00 1.295560074E+00 1.322505831E+00 1.345964717E+00
1.100000000E+01 1.066342161E+00 1.027268545E+00 1.013498350E+00 1.009923294E+00 1.184655442E+00 1.260193079E+00 1.296208017E+00 1.322984543E+00 1.346396539E+00
1.116672606E+01 1.065347717E+00 1.026818754E+00 1.013385360E+00 1.017051436E+00 1.188527938E+00 1.261858578E+00 1.297111268E+00 1.323656545E+00 1.347004754E+00
1.133324570E+01 1.063946472E+00 1.026199013E+00 1.013237846E+00 1.028242077E+00 1.193766625E+00 1.264109239E+00 1.298344069E+00 1.324582909E+00 1.347847189E+00
1.149996187E+01 1.062008030E+00 1.025369582E+00 1.013056722E+00 1.043246830E+00 1.200612872E+00 1.267051396E+00 1.299980075E+00 1.325829626E+00 1.348988389E+00
1.166670514E+01 1.059396178E+00 1.024305503E+00 1.012856025E+00 1.062561201E+00 1.209151287E+00 1.270734440E+00 1.302074918E+00 1.327456974E+00 1.350491138E+00
1.183333839E+01 1.056006358E+00 1.023022150E+00 1.012673631E+00 1.086046526E+00 1.219171828E+00 1.275104329E+00 1.304644635E+00 1.329504452E+00 1.352403535E+00
1.200000000E+01 1.051833797E+00 1.021609451E+00 1.012582111E+00 1.112512964E+00 1.230087729E+00 1.279980609E+00 1.307650123E+00 1.331976010E+00 1.354745069E+00
1.216672606E+01 1.047068619E+00 1.020259324E+00 1.012691806E+00 1.139654761E+00 1.241028883E+00 1.285090444E+00 1.311000566E+00 1.334834060E+00 1.357499096E+00
1.233324570E+01 1.042181740E+00 1.019254436E+00 1.013136689E+00 1.164732776E+00 1.251143161E+00 1.290159510E+00 1.314578633E+00 1.338008080E+00 1.360617338E+00
1.249996187E+01 1.037921296E+00 1.018893781E+00 1.014043014E+00 1.185779059E+00 1.259930089E+00 1.295002538E+00 1.318273747E+00 1.341415267E+00 1.364035906E+00
1.266670514E+01 1.035123045E+00 1.019381013E+00 1.050843303E+00 1.202346631E+00 1.267345430E+00 1.299551167E+00 1.322005610E+00 1.344983657E+00 1.367695058E+00
1.283333839E+01 1.034345243E+00 1.020761687E+00 1.079717898E+00 1.215193681E+00 1.273634837E+00 1.303819891E+00 1.325732452E+00 1.348668051E+00 1.371553796E+00
1.300000000E+01 1.035590459E+00 1.022965076E+00 1.101946003E+00 1.225410678E+00 1.279101756E+00 1.307860478E+00 1.329448751E+00 1.352454501E+00 1.375594766E+00
