N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 290 2.100E-4 1.226160186E+00 1.235488191E+00
1.468000E+10 1.000E+16 290 2.100E-4 1.231163001E+00 1.235585234E+00
2.154000E+10 1.000E+16 290 2.100E-4 1.232542420E+00 1.235725242E+00
3.162000E+10 1.000E+16 290 2.100E-4 1.233660580E+00 1.235928400E+00
4.642000E+10 1.000E+16 290 2.100E-4 1.234610565E+00 1.236223404E+00
6.813000E+10 1.000E+16 290 2.100E-4 1.235476702E+00 1.236627969E+00
1.000000E+11 1.000E+16 290 2.100E-4 1.236399995E+00 1.237224237E+00
1.468000E+11 1.000E+16 290 2.100E-4 1.237466574E+00 1.238063720E+00
2.154000E+11 1.000E+16 290 2.100E-4 1.238841028E+00 1.239278920E+00
3.162000E+11 1.000E+16 290 2.100E-4 1.240533184E+00 1.240860868E+00
4.642000E+11 1.000E+16 290 2.100E-4 1.242664966E+00 1.242915582E+00
6.813000E+11 1.000E+16 290 2.100E-4 1.245344464E+00 1.245541543E+00
1.000000E+12 1.000E+16 290 2.100E-4 1.248576365E+00 1.248735660E+00
1.468000E+12 1.000E+16 290 2.100E-4 1.252428207E+00 1.252558624E+00
2.154000E+12 1.000E+16 290 2.100E-4 1.256760645E+00 1.256869908E+00
3.162000E+12 1.000E+16 290 2.100E-4 1.261491167E+00 1.261583917E+00
4.642000E+12 1.000E+16 290 2.100E-4 1.266603610E+00 1.266682572E+00
6.813000E+12 1.000E+16 290 2.100E-4 1.272005713E+00 1.272071486E+00
1.000000E+13 1.000E+16 290 2.100E-4 1.277674110E+00 1.277729182E+00
