N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.186658265E+00 1.186687704E+00 1.186730780E+00 1.186793724E+00 1.186885517E+00 1.187018953E+00 1.187212119E+00 1.187489956E+00 1.187885988E+00 1.188443255E+00 1.189213397E+00 1.190251845E+00 1.191607295E+00 1.193305959E+00 1.195336723E+00 1.197650180E+00 1.200180834E+00 1.202881898E+00 1.205743424E+00
1.600000000E+01 1.226344489E+00 1.226383965E+00 1.226466712E+00 1.226553644E+00 1.226678294E+00 1.226875187E+00 1.227129522E+00 1.227488902E+00 1.228006348E+00 1.228708244E+00 1.229664932E+00 1.230970323E+00 1.232624164E+00 1.234728203E+00 1.237272120E+00 1.240214579E+00 1.243563730E+00 1.247258361E+00 1.251264353E+00
1.700000000E+01 1.242775909E+00 1.243397653E+00 1.244236988E+00 1.245394522E+00 1.246911733E+00 1.248849661E+00 1.251248329E+00 1.254050481E+00 1.257190226E+00 1.260588637E+00 1.264131671E+00 1.267753450E+00 1.271486248E+00 1.275283599E+00 1.279253515E+00 1.283408931E+00 1.287784802E+00 1.292448660E+00 1.297402606E+00
1.549996187E+01 1.212207843E+00 1.212224032E+00 1.212247754E+00 1.212282469E+00 1.212333245E+00 1.212407367E+00 1.212515325E+00 1.212672016E+00 1.212898310E+00 1.213222838E+00 1.213683722E+00 1.214329647E+00 1.215219216E+00 1.216417361E+00 1.217987902E+00 1.219982772E+00 1.222430648E+00 1.225329707E+00 1.228648944E+00
1.649996187E+01 1.229061701E+00 1.229200540E+00 1.229401378E+00 1.229690088E+00 1.230101394E+00 1.230679988E+00 1.231480000E+00 1.232561178E+00 1.233980769E+00 1.235781334E+00 1.237978913E+00 1.240558066E+00 1.243478668E+00 1.246691908E+00 1.250157526E+00 1.253854898E+00 1.257784803E+00 1.261962921E+00 1.266409162E+00
1.674996808E+01 1.233017878E+00 1.233304947E+00 1.233714835E+00 1.234293283E+00 1.235096339E+00 1.236187035E+00 1.237626842E+00 1.239462020E+00 1.241708375E+00 1.244342467E+00 1.247307343E+00 1.250532629E+00 1.253958895E+00 1.257554180E+00 1.261317360E+00 1.265270585E+00 1.269446706E+00 1.273877767E+00 1.278591990E+00
1.624993176E+01 1.228443456E+00 1.228515116E+00 1.228619486E+00 1.228770968E+00 1.228989761E+00 1.229303569E+00 1.229749180E+00 1.230373342E+00 1.231241065E+00 1.232393275E+00 1.233887403E+00 1.235769438E+00 1.238060773E+00 1.240740570E+00 1.243796895E+00 1.247167478E+00 1.250838018E+00 1.254781026E+00 1.258993856E+00
1.574996808E+01 1.219859322E+00 1.219883046E+00 1.219917777E+00 1.219968549E+00 1.220042707E+00 1.220150756E+00 1.220307658E+00 1.220534422E+00 1.220859936E+00 1.221322756E+00 1.221972249E+00 1.222867871E+00 1.224075340E+00 1.225658769E+00 1.227669545E+00 1.230135414E+00 1.233054523E+00 1.236397928E+00 1.240120800E+00
1.524993176E+01 1.205111420E+00 1.205126209E+00 1.205147876E+00 1.205179570E+00 1.205225878E+00 1.205293393E+00 1.205391547E+00 1.205533617E+00 1.205738051E+00 1.206029699E+00 1.206441049E+00 1.207012484E+00 1.207791318E+00 1.208828841E+00 1.210175969E+00 1.211878094E+00 1.213969441E+00 1.216466268E+00 1.219360289E+00
