N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.301100000E-05 4.223700000E-05 3.503000000E-05 2.980900000E-05
1.600000000E+01 3.490170000E-04 3.343690000E-04 3.252660000E-04 3.189150000E-04
1.700000000E+01 1.072593000E-03 1.062888000E-03 1.054442000E-03 1.054939000E-03
1.549996187E+01 1.242080000E-04 1.177980000E-04 1.151370000E-04 1.146640000E-04
1.649996187E+01 6.379710000E-04 6.209200000E-04 6.069230000E-04 5.986220000E-04
1.674996808E+01 8.306430000E-04 8.135450000E-04 8.027700000E-04 7.945940000E-04
1.624993176E+01 4.792350000E-04 4.623280000E-04 4.504730000E-04 4.429880000E-04
1.574996808E+01 2.381390000E-04 2.271110000E-04 2.209280000E-04 2.163660000E-04
1.524993176E+01 -3.198900000E-05 -3.200700000E-05 -2.939500000E-05 -2.461900000E-05
