N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.517000000E-06 8.204000000E-06 7.443000000E-06 6.958000000E-06
1.600000000E+01 6.000000000E-05 5.905400000E-05 5.904400000E-05 5.944700000E-05
1.700000000E+01 2.033170000E-04 2.147770000E-04 2.623310000E-04 2.563790000E-04
1.549996187E+01 2.966500000E-05 3.141200000E-05 3.349300000E-05 3.563400000E-05
1.649996187E+01 1.124300000E-04 1.120650000E-04 1.116360000E-04 1.118710000E-04
1.674996808E+01 1.525220000E-04 1.519430000E-04 1.520560000E-04 1.212390000E-04
1.624993176E+01 8.224900000E-05 8.129400000E-05 8.107300000E-05 8.141700000E-05
1.574996808E+01 4.329800000E-05 4.310100000E-05 4.372700000E-05 4.448200000E-05
1.524993176E+01 1.290200000E-05 1.816700000E-05 2.326900000E-05 2.790700000E-05
