N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.646100000E-05 2.910700000E-05 2.421700000E-05 2.070800000E-05
1.600000000E+01 2.396540000E-04 2.298360000E-04 2.240310000E-04 2.202400000E-04
1.700000000E+01 7.326060000E-04 7.284860000E-04 7.244170000E-04 7.263430000E-04
1.549996187E+01 8.953300000E-05 8.708200000E-05 8.727100000E-05 8.885900000E-05
1.649996187E+01 4.338160000E-04 4.229250000E-04 4.144190000E-04 4.099710000E-04
1.674996808E+01 5.652640000E-04 5.552730000E-04 5.498110000E-04 5.457810000E-04
1.624993176E+01 3.269850000E-04 3.155750000E-04 3.079750000E-04 3.036260000E-04
1.574996808E+01 1.653430000E-04 1.585590000E-04 1.551850000E-04 1.528850000E-04
1.524993176E+01 -1.602400000E-05 -1.305400000E-05 -7.791000000E-06 -9.140000001E-07
