d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.252309025E+00 1.218481645E+00 3.382738000E-02 1.251214566E+00 1.217866072E+00 3.334849400E-02 1.094459000E-03 6.155730000E-04
150 295 1.253167608E+00 1.220467686E+00 3.269992200E-02 1.252206670E+00 1.219875732E+00 3.233093800E-02 9.609380000E-04 5.919540000E-04
150 300 1.254658136E+00 1.222806257E+00 3.185187900E-02 1.253801340E+00 1.222223606E+00 3.157773400E-02 8.567960000E-04 5.826510000E-04
150 305 1.256559056E+00 1.225076871E+00 3.148218500E-02 1.255772600E+00 1.224486292E+00 3.128630800E-02 7.864560000E-04 5.905790000E-04
150 310 1.258586067E+00 1.228006348E+00 3.057971900E-02 1.257836945E+00 1.227350281E+00 3.048666400E-02 7.491220000E-04 6.560670000E-04
150 315 1.259691755E+00 1.230657334E+00 2.903442100E-02 1.258947958E+00 1.229926094E+00 2.902186400E-02 7.437970000E-04 7.312400000E-04
150 320 1.259155049E+00 1.232633572E+00 2.652147700E-02 1.258390139E+00 1.231865703E+00 2.652443600E-02 7.649100000E-04 7.678690000E-04
150 325 1.255616910E+00 1.234628275E+00 2.098863500E-02 1.254816618E+00 1.233799047E+00 2.101757100E-02 8.002920000E-04 8.292280000E-04
150 330 1.246501592E+00 1.235985354E+00 1.051623800E-02 1.245674063E+00 1.235029571E+00 1.064449200E-02 8.275290000E-04 9.557830000E-04
150 335 1.227877484E+00 1.235777240E+00 -7.899756000E-03 1.227074035E+00 1.234684996E+00 -7.610961000E-03 8.034490000E-04 1.092244000E-03
150 340 1.193766625E+00 1.234414447E+00 -4.064782200E-02 1.193107065E+00 1.233167139E+00 -4.006007400E-02 6.595600000E-04 1.247308000E-03
180 290 1.249442635E+00 1.216241497E+00 3.320113800E-02 1.248529104E+00 1.215714092E+00 3.281501200E-02 9.135310000E-04 5.274050000E-04
180 295 1.250475699E+00 1.218221520E+00 3.225417900E-02 1.249669599E+00 1.217707639E+00 3.196196000E-02 8.061000000E-04 5.138810000E-04
180 300 1.252222329E+00 1.220616996E+00 3.160533300E-02 1.251494920E+00 1.220110441E+00 3.138447900E-02 7.274090000E-04 5.065550000E-04
180 305 1.254000442E+00 1.222659163E+00 3.134127900E-02 1.253320400E+00 1.222147196E+00 3.117320400E-02 6.800420000E-04 5.119670000E-04
180 310 1.255774705E+00 1.225255432E+00 3.051927300E-02 1.255110819E+00 1.224705302E+00 3.040551700E-02 6.638860000E-04 5.501300000E-04
180 315 1.256634633E+00 1.227618247E+00 2.901638600E-02 1.255958308E+00 1.227008266E+00 2.895004200E-02 6.763250000E-04 6.099810000E-04
180 320 1.255705883E+00 1.229277083E+00 2.642880000E-02 1.254996305E+00 1.228593856E+00 2.640244900E-02 7.095780000E-04 6.832270000E-04
180 325 1.251375541E+00 1.230803130E+00 2.057241100E-02 1.250623005E+00 1.230014776E+00 2.060822900E-02 7.525360000E-04 7.883540000E-04
180 330 1.241097475E+00 1.231611047E+00 9.486428000E-03 1.240317711E+00 1.230696975E+00 9.620736000E-03 7.797640000E-04 9.140720000E-04
180 335 1.220639753E+00 1.230644799E+00 -1.000504600E-02 1.219892011E+00 1.229597206E+00 -9.705195000E-03 7.477420000E-04 1.047593000E-03
180 340 1.184004392E+00 1.228389905E+00 -4.438551300E-02 1.183417644E+00 1.227194659E+00 -4.377701500E-02 5.867480000E-04 1.195246000E-03
210 290 1.247031131E+00 1.214394646E+00 3.263648500E-02 1.246237052E+00 1.213930267E+00 3.230678500E-02 7.940790000E-04 4.643790000E-04
210 295 1.248445072E+00 1.216634897E+00 3.181017500E-02 1.247740946E+00 1.216173814E+00 3.156713200E-02 7.041260000E-04 4.610830000E-04
210 300 1.250308123E+00 1.219036140E+00 3.127198300E-02 1.249665482E+00 1.218560791E+00 3.110469100E-02 6.426410000E-04 4.753490000E-04
210 305 1.251780649E+00 1.221088232E+00 3.069241700E-02 1.251169986E+00 1.220582968E+00 3.058701800E-02 6.106630000E-04 5.052640000E-04
210 310 1.253402401E+00 1.223418323E+00 2.998407800E-02 1.252794200E+00 1.222895270E+00 2.989893000E-02 6.082010000E-04 5.230530000E-04
210 315 1.254080591E+00 1.225570511E+00 2.851008000E-02 1.253448916E+00 1.224993395E+00 2.845552100E-02 6.316750000E-04 5.771160000E-04
210 320 1.252673649E+00 1.226706073E+00 2.596757600E-02 1.252000309E+00 1.226051350E+00 2.594895900E-02 6.733400000E-04 6.547230000E-04
210 325 1.247752109E+00 1.227788469E+00 1.996364000E-02 1.247031543E+00 1.227026803E+00 2.000474000E-02 7.205660000E-04 7.616660000E-04
210 330 1.235208534E+00 1.227838739E+00 7.369795000E-03 1.234463724E+00 1.226951000E+00 7.512724000E-03 7.448100000E-04 8.877390000E-04
210 335 1.213592438E+00 1.226156685E+00 -1.256424700E-02 1.212888093E+00 1.225138543E+00 -1.225045000E-02 7.043450000E-04 1.018142000E-03
210 340 1.175495185E+00 1.223072744E+00 -4.757755900E-02 1.174967684E+00 1.221914887E+00 -4.694720300E-02 5.275010000E-04 1.157857000E-03
240 290 1.243975594E+00 1.212545707E+00 3.142988700E-02 1.243264745E+00 1.212123196E+00 3.114154900E-02 7.108490000E-04 4.225110000E-04
240 295 1.245607492E+00 1.214808669E+00 3.079882300E-02 1.244973903E+00 1.214386741E+00 3.058716200E-02 6.335890000E-04 4.219280000E-04
240 300 1.247627770E+00 1.217259758E+00 3.036801200E-02 1.247043094E+00 1.216824184E+00 3.021891000E-02 5.846760000E-04 4.355740000E-04
240 305 1.249779368E+00 1.219480212E+00 3.029915600E-02 1.249215220E+00 1.219013768E+00 3.020145200E-02 5.641480000E-04 4.664440000E-04
240 310 1.251402053E+00 1.221767741E+00 2.963431200E-02 1.250831608E+00 1.221246562E+00 2.958504600E-02 5.704450000E-04 5.211790000E-04
240 315 1.251894018E+00 1.223681565E+00 2.821245300E-02 1.251293187E+00 1.223097048E+00 2.819613900E-02 6.008310000E-04 5.845170000E-04
240 320 1.250330254E+00 1.224707137E+00 2.562311700E-02 1.249682701E+00 1.224073130E+00 2.560957100E-02 6.475530000E-04 6.340070000E-04
240 325 1.244899993E+00 1.225339460E+00 1.956053300E-02 1.244203587E+00 1.224598425E+00 1.960516200E-02 6.964060000E-04 7.410350000E-04
240 330 1.233186087E+00 1.225096758E+00 8.089329000E-03 1.232463915E+00 1.224230010E+00 8.233905000E-03 7.221720000E-04 8.667480000E-04
240 335 1.210891932E+00 1.222847119E+00 -1.195518700E-02 1.210214418E+00 1.221851541E+00 -1.163712300E-02 6.775140000E-04 9.955780000E-04
240 340 1.172093608E+00 1.219080325E+00 -4.698671700E-02 1.171601463E+00 1.217949265E+00 -4.634780200E-02 4.921450000E-04 1.131060000E-03
