N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 330 1.800E-4 2.477510E-1 1.885150E+1 4.027750E-1 7.556650E+1
1.468000E+10 1.000E+17 330 1.800E-4 2.473756E-1 1.881900E+1 4.027050E-1 7.556380E+1
2.154000E+10 1.000E+17 330 1.800E-4 2.468285E-1 1.877160E+1 4.026030E-1 7.555970E+1
3.162000E+10 1.000E+17 330 1.800E-4 2.460338E-1 1.870280E+1 4.024540E-1 7.555380E+1
4.642000E+10 1.000E+17 330 1.800E-4 2.448850E-1 1.860340E+1 4.022390E-1 7.554530E+1
6.813000E+10 1.000E+17 330 1.800E-4 2.432356E-1 1.846080E+1 4.019290E-1 7.553290E+1
1.000000E+11 1.000E+17 330 1.800E-4 2.408906E-1 1.825840E+1 4.014850E-1 7.551510E+1
1.468000E+11 1.000E+17 330 1.800E-4 2.376019E-1 1.797500E+1 4.008600E-1 7.548960E+1
2.154000E+11 1.000E+17 330 1.800E-4 2.330766E-1 1.758600E+1 3.999890E-1 7.545380E+1
3.162000E+11 1.000E+17 330 1.800E-4 2.270066E-1 1.706580E+1 3.987430E-1 7.541460E+1
4.642000E+11 1.000E+17 330 1.800E-4 2.191295E-1 1.639330E+1 3.971040E-1 7.535680E+1
6.813000E+11 1.000E+17 330 1.800E-4 2.093168E-1 1.555030E+1 3.950180E-1 7.522800E+1
1.000000E+12 1.000E+17 330 1.800E-4 1.976577E-1 1.456850E+1 3.924530E-1 7.512320E+1
1.468000E+12 1.000E+17 330 1.800E-4 1.844865E-1 1.346870E+1 3.893700E-1 7.499960E+1
2.154000E+12 1.000E+17 330 1.800E-4 1.703112E-1 1.228660E+1 3.857060E-1 7.481580E+1
3.162000E+12 1.000E+17 330 1.800E-4 1.556729E-1 1.108610E+1 3.816440E-1 7.463920E+1
4.642000E+12 1.000E+17 330 1.800E-4 1.410205E-1 9.897700E+0 3.770430E-1 7.446020E+1
6.813000E+12 1.000E+17 330 1.800E-4 1.266722E-1 8.739900E+0 3.720190E-1 7.418620E+1
1.000000E+13 1.000E+17 330 1.800E-4 1.128510E-1 7.646200E+0 3.664570E-1 7.395650E+1
1.468000E+13 1.000E+17 330 1.800E-4 9.973364E-2 6.616800E+0 3.604830E-1 7.361810E+1
2.154000E+13 1.000E+17 330 1.800E-4 8.746816E-2 5.675000E+0 3.539080E-1 7.333120E+1
3.162000E+13 1.000E+17 330 1.800E-4 7.616850E-2 4.818300E+0 3.469020E-1 7.294070E+1
4.642000E+13 1.000E+17 330 1.800E-4 6.590540E-2 4.055100E+0 3.394810E-1 7.249830E+1
6.813000E+13 1.000E+17 330 1.800E-4 5.670484E-2 3.385800E+0 3.315590E-1 7.203560E+1
1.000000E+14 1.000E+17 330 1.800E-4 4.855321E-2 2.808400E+0 3.232140E-1 7.158440E+1
