fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 58794 319.36 36.304 1.000000000E+00 8.207845143E-01 1.159138304E-09 1.000000000E+20 4.371633480E+00 2.858031973E-05 7.216587501E-02 
00D2 58922 319.56 36.282 1.000000000E+00 8.315779876E-01 1.206598492E-09 1.000000000E+20 4.354190145E+00 2.856288119E-05 6.931161830E-02 
00D3 59022 319.64 36.273 1.000000000E+00 8.270551752E-01 1.215995231E-09 1.000000000E+20 4.297423370E+00 2.808755855E-05 6.865476982E-02 
00D4 59126 319.71 36.265 1.000000000E+00 8.084163314E-01 1.213518934E-09 1.000000000E+20 4.299491054E+00 2.812032676E-05 7.426208518E-02 
00D5 59220 319.75 36.26 1.000000000E+00 8.216125860E-01 1.231667807E-09 1.000000000E+20 4.305684698E+00 2.824248987E-05 6.633337708E-02 
00D6 59324 319.78 36.257 1.000000000E+00 8.131314264E-01 1.235596530E-09 1.000000000E+20 4.300542099E+00 2.821942342E-05 6.847247193E-02 
00D7 59426 319.83 36.251 1.000000000E+00 8.139771386E-01 1.252214571E-09 1.000000000E+20 4.307091553E+00 2.830429111E-05 6.828502389E-02 
00D8 59520 319.82 36.252 1.000000000E+00 8.127964078E-01 1.244876436E-09 1.000000000E+20 4.296705831E+00 2.819105791E-05 6.723197164E-02 
00D9 59626 319.88 36.245 1.000000000E+00 8.125861277E-01 1.252123907E-09 1.000000000E+20 4.289423541E+00 2.804425851E-05 6.646787970E-02 
0D10 59722 319.88 36.245 1.000000000E+00 8.168173794E-01 1.259113278E-09 1.000000000E+20 4.305584298E+00 2.834217327E-05 7.322491489E-02 
0D11 59830 319.95 36.238 1.000000000E+00 1.187738471E+00 1.621079102E-09 1.000000000E+20 4.282467162E+00 2.805055638E-05 6.519867951E-02 
0D12 59958 319.71 36.265 1.000000000E+00 1.173563788E+00 1.561083197E-09 1.000000000E+20 4.283910969E+00 2.798523682E-05 8.109441442E-02 
0D13 60058 319.78 36.257 1.000000000E+00 1.183086328E+00 1.575477199E-09 1.000000000E+20 4.185650823E+00 2.708376534E-05 6.341727549E-02 
0D14 60158 319.85 36.249 1.000000000E+00 1.185014280E+00 1.592254435E-09 1.000000000E+20 4.287253251E+00 2.806934635E-05 7.199620131E-02 
0D15 60256 319.91 36.242 1.000000000E+00 1.151104006E+00 1.554167341E-09 1.000000000E+20 4.279225878E+00 2.803803613E-05 6.643511303E-02 
0D16 60362 319.93 36.24 1.000000000E+00 1.171097978E+00 1.591688008E-09 1.000000000E+20 4.286626817E+00 2.818023991E-05 6.557884161E-02 
0D17 60460 319.94 36.239 1.000000000E+00 1.160924712E+00 1.573495083E-09 1.000000000E+20 4.170408932E+00 2.710340244E-05 6.289398523E-02 
0D18 60560 319.96 36.236 1.000000000E+00 1.174098137E+00 1.590611247E-09 1.000000000E+20 4.301316183E+00 2.836925793E-05 7.259866675E-02 
0D19 60658 319.98 36.234 1.000000000E+00 1.164541920E+00 1.574725846E-09 1.000000000E+20 4.269641979E+00 2.803737215E-05 6.482634850E-02 
0D20 60766 319.95 36.238 1.000000000E+00 1.171486196E+00 1.576610920E-09 1.000000000E+20 4.304020020E+00 2.839458011E-05 7.317752524E-02 
0D21 60858 319.97 36.235 1.000000000E+00 1.150882586E+00 1.552745690E-09 1.000000000E+20 4.295747463E+00 2.832473000E-05 7.404591071E-02 
