T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165067222E+00 1.188721356E+0 -2.365413400E-02 1.165067222E+00 1.188721356E+0 -2.365413400E-02
295 1.171719530E+00 1.187417451E+0 -1.569792100E-02 1.171719530E+00 1.187417451E+0 -1.569792100E-02
300 1.168692541E+00 1.184752005E+0 -1.605946400E-02 1.168692541E+00 1.184752005E+0 -1.605946400E-02
305 1.174313692E+00 1.180531183E+0 -6.217491000E-03 1.174313692E+00 1.180531183E+0 -6.217491000E-03
310 1.178499707E+00 1.174618796E+0 3.880911000E-03 1.178499707E+00 1.174618796E+0 3.880911000E-03
315 1.177756975E+00 1.166972170E+0 1.078480500E-02 1.177756975E+00 1.166972170E+0 1.078480500E-02
320 1.178253409E+00 1.157671559E+0 2.058185000E-02 1.178253409E+00 1.157671559E+0 2.058185000E-02
325 1.161369465E+00 1.146932707E+0 1.443675800E-02 1.161369465E+00 1.146932707E+0 1.443675800E-02
330 1.145743249E+00 1.135094868E+0 1.064838100E-02 1.145743249E+00 1.135094868E+0 1.064838100E-02
335 1.131043453E+00 1.122583702E+0 8.459751000E-03 1.131043453E+00 1.122583702E+0 8.459751000E-03
340 1.110504467E+00 1.109857254E+0 6.472130000E-04 1.110504467E+00 1.109857254E+0 6.472130000E-04
