T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165503207E+00 1.216848430E+0 -5.134522300E-02 1.165503207E+00 1.216848430E+0 -5.134522300E-02
295 1.172331376E+00 1.176634666E+0 -4.303290000E-03 1.172331376E+00 1.176634666E+0 -4.303290000E-03
300 1.169471750E+00 1.144634343E+0 2.483740700E-02 1.169471750E+00 1.144634343E+0 2.483740700E-02
305 1.175396467E+00 1.119061973E+0 5.633449400E-02 1.175396467E+00 1.119061973E+0 5.633449400E-02
310 1.180693423E+00 1.098531660E+0 8.216176300E-02 1.180693423E+00 1.098531660E+0 8.216176300E-02
315 1.180341159E+00 1.081969092E+0 9.837206700E-02 1.180341159E+00 1.081969092E+0 9.837206700E-02
320 1.180415942E+00 1.068540948E+0 1.118749940E-01 1.180415942E+00 1.068540948E+0 1.118749940E-01
325 1.169899690E+00 1.057599545E+0 1.123001450E-01 1.169899690E+00 1.057599545E+0 1.123001450E-01
330 1.153927184E+00 1.048640002E+0 1.052871820E-01 1.153927184E+00 1.048640002E+0 1.052871820E-01
335 1.141881775E+00 1.041267346E+0 1.006144290E-01 1.141881775E+00 1.041267346E+0 1.006144290E-01
340 1.124445392E+00 1.035171347E+0 8.927404500E-02 1.124445392E+00 1.035171347E+0 8.927404500E-02
