T nFsrh nFBsrh dnsrh nF nFB dn
290 1.177223098E+00 1.000003447E+0 1.772196510E-01 1.177223098E+00 1.000003447E+0 1.772196510E-01
295 1.184674391E+00 1.000003327E+0 1.846710640E-01 1.184674391E+00 1.000003327E+0 1.846710640E-01
300 1.182056555E+00 1.000003216E+0 1.820533390E-01 1.182056555E+00 1.000003216E+0 1.820533390E-01
305 1.189085726E+00 1.000003114E+0 1.890826120E-01 1.189085726E+00 1.000003114E+0 1.890826120E-01
310 1.195733808E+00 1.000003018E+0 1.957307900E-01 1.195733808E+00 1.000003018E+0 1.957307900E-01
315 1.196412330E+00 1.000002929E+0 1.964094010E-01 1.196412330E+00 1.000002929E+0 1.964094010E-01
320 1.198332524E+00 1.000002846E+0 1.983296780E-01 1.198332524E+00 1.000002846E+0 1.983296780E-01
325 1.202669779E+00 1.000002768E+0 2.026670110E-01 1.202669779E+00 1.000002768E+0 2.026670110E-01
330 1.189810593E+00 1.000002696E+0 1.898078970E-01 1.189810593E+00 1.000002696E+0 1.898078970E-01
335 1.180668566E+00 1.000002628E+0 1.806659380E-01 1.180668566E+00 1.000002628E+0 1.806659380E-01
340 1.161896980E+00 1.000002564E+0 1.618944160E-01 1.161896980E+00 1.000002564E+0 1.618944160E-01
