T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164781174E+00 1.066927169E+0 9.785400500E-02 1.164781174E+00 1.066927169E+0 9.785400500E-02
295 1.168645299E+00 1.065487151E+0 1.031581480E-01 1.168645299E+00 1.065487151E+0 1.031581480E-01
300 1.168126066E+00 1.064142402E+0 1.039836640E-01 1.168126066E+00 1.064142402E+0 1.039836640E-01
305 1.173482096E+00 1.062884930E+0 1.105971660E-01 1.173482096E+00 1.062884930E+0 1.105971660E-01
310 1.176491533E+00 1.061707572E+0 1.147839610E-01 1.176491533E+00 1.061707572E+0 1.147839610E-01
315 1.176175806E+00 1.060603899E+0 1.155719070E-01 1.176175806E+00 1.060603899E+0 1.155719070E-01
320 1.167267193E+00 1.059568127E+0 1.076990660E-01 1.167267193E+00 1.059568127E+0 1.076990660E-01
325 1.156907806E+00 1.058595035E+0 9.831277100E-02 1.156907806E+00 1.058595035E+0 9.831277100E-02
330 1.137570899E+00 1.057679906E+0 7.989099300E-02 1.137570899E+00 1.057679906E+0 7.989099300E-02
335 1.117310923E+00 1.056818466E+0 6.049245700E-02 1.117310923E+00 1.056818466E+0 6.049245700E-02
340 1.102963086E+00 1.056006836E+0 4.695625000E-02 1.102963086E+00 1.056006836E+0 4.695625000E-02
