T nFsrh nFBsrh dnsrh nF nFB dn
290 1.176812698E+00 1.000012163E+0 1.768005350E-01 1.176812698E+00 1.000012163E+0 1.768005350E-01
295 1.174207962E+00 1.000011757E+0 1.741962050E-01 1.174207962E+00 1.000011757E+0 1.741962050E-01
300 1.181351772E+00 1.000011380E+0 1.813403920E-01 1.181351772E+00 1.000011380E+0 1.813403920E-01
305 1.188083978E+00 1.000011030E+0 1.880729480E-01 1.188083978E+00 1.000011030E+0 1.880729480E-01
310 1.185197193E+00 1.000010705E+0 1.851864880E-01 1.185197193E+00 1.000010705E+0 1.851864880E-01
315 1.190956328E+00 1.000010402E+0 1.909459260E-01 1.190956328E+00 1.000010402E+0 1.909459260E-01
320 1.195692063E+00 1.000010119E+0 1.956819440E-01 1.195692063E+00 1.000010119E+0 1.956819440E-01
325 1.194877259E+00 1.000009854E+0 1.948674050E-01 1.194877259E+00 1.000009854E+0 1.948674050E-01
330 1.182317919E+00 1.000009607E+0 1.823083120E-01 1.182317919E+00 1.000009607E+0 1.823083120E-01
335 1.167827643E+00 1.000009374E+0 1.678182690E-01 1.167827643E+00 1.000009374E+0 1.678182690E-01
340 1.154992629E+00 1.000009156E+0 1.549834730E-01 1.154992629E+00 1.000009156E+0 1.549834730E-01
