T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164886839E+00 1.261104320E+0 -9.621748100E-02 1.164886839E+00 1.261104320E+0 -9.621748100E-02
295 1.170186648E+00 1.212346413E+0 -4.215976500E-02 1.170186648E+00 1.212346413E+0 -4.215976500E-02
300 1.168325970E+00 1.173552029E+0 -5.226059000E-03 1.168325970E+00 1.173552029E+0 -5.226059000E-03
305 1.173769851E+00 1.142573036E+0 3.119681500E-02 1.173769851E+00 1.142573036E+0 3.119681500E-02
310 1.177141774E+00 1.117731201E+0 5.941057300E-02 1.177141774E+00 1.117731201E+0 5.941057300E-02
315 1.176682439E+00 1.097720081E+0 7.896235800E-02 1.176682439E+00 1.097720081E+0 7.896235800E-02
320 1.172360177E+00 1.081523660E+0 9.083651700E-02 1.172360177E+00 1.081523660E+0 9.083651700E-02
325 1.157675046E+00 1.068351139E+0 8.932390700E-02 1.157675046E+00 1.068351139E+0 8.932390700E-02
330 1.141215788E+00 1.057585737E+0 8.363005100E-02 1.141215788E+00 1.057585737E+0 8.363005100E-02
335 1.120706273E+00 1.048744990E+0 7.196128300E-02 1.120706273E+00 1.048744990E+0 7.196128300E-02
340 1.103586874E+00 1.041450167E+0 6.213670700E-02 1.103586874E+00 1.041450167E+0 6.213670700E-02
