T nFsrh nFBsrh dnsrh nF nFB dn
290 1.155752184E+00 1.179853318E+0 -2.410113400E-02 1.155752184E+00 1.179853318E+0 -2.410113400E-02
295 1.159235434E+00 1.175958908E+0 -1.672347400E-02 1.159235434E+00 1.175958908E+0 -1.672347400E-02
300 1.164397751E+00 1.170348440E+0 -5.950689000E-03 1.164397751E+00 1.170348440E+0 -5.950689000E-03
305 1.167997053E+00 1.162958877E+0 5.038176000E-03 1.167997053E+00 1.162958877E+0 5.038176000E-03
310 1.168664421E+00 1.153856485E+0 1.480793600E-02 1.168664421E+00 1.153856485E+0 1.480793600E-02
315 1.170201507E+00 1.143253786E+0 2.694772100E-02 1.170201507E+00 1.143253786E+0 2.694772100E-02
320 1.159561215E+00 1.131499209E+0 2.806200600E-02 1.159561215E+00 1.131499209E+0 2.806200600E-02
325 1.149807667E+00 1.119037772E+0 3.076989500E-02 1.149807667E+00 1.119037772E+0 3.076989500E-02
330 1.130167162E+00 1.106351662E+0 2.381550000E-02 1.130167162E+00 1.106351662E+0 2.381550000E-02
335 1.112057131E+00 1.093896967E+0 1.816016400E-02 1.112057131E+00 1.093896967E+0 1.816016400E-02
340 1.097810089E+00 1.082052971E+0 1.575711800E-02 1.097810089E+00 1.082052971E+0 1.575711800E-02
