T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164815459E+00 1.020123591E+0 1.446918680E-01 1.164815459E+00 1.020123591E+0 1.446918680E-01
295 1.169137075E+00 1.019648432E+0 1.494886430E-01 1.169137075E+00 1.019648432E+0 1.494886430E-01
300 1.168190961E+00 1.019205176E+0 1.489857850E-01 1.168190961E+00 1.019205176E+0 1.489857850E-01
305 1.173575652E+00 1.018791078E+0 1.547845740E-01 1.173575652E+00 1.018791078E+0 1.547845740E-01
310 1.176698578E+00 1.018403685E+0 1.582948930E-01 1.176698578E+00 1.018403685E+0 1.582948930E-01
315 1.176336825E+00 1.018040802E+0 1.582960230E-01 1.176336825E+00 1.018040802E+0 1.582960230E-01
320 1.169561879E+00 1.017700456E+0 1.518614230E-01 1.169561879E+00 1.017700456E+0 1.518614230E-01
325 1.157158915E+00 1.017380873E+0 1.397780420E-01 1.157158915E+00 1.017380873E+0 1.397780420E-01
330 1.138577313E+00 1.017080454E+0 1.214968590E-01 1.138577313E+00 1.017080454E+0 1.214968590E-01
335 1.117927403E+00 1.016797752E+0 1.011296510E-01 1.117927403E+00 1.016797752E+0 1.011296510E-01
340 1.103169308E+00 1.016531458E+0 8.663785000E-02 1.103169308E+00 1.016531458E+0 8.663785000E-02
