T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164795188E+00 1.036764362E+0 1.280308260E-01 1.164795188E+00 1.036764362E+0 1.280308260E-01
295 1.168844928E+00 1.035933699E+0 1.329112290E-01 1.168844928E+00 1.035933699E+0 1.329112290E-01
300 1.168152558E+00 1.035158407E+0 1.329941510E-01 1.168152558E+00 1.035158407E+0 1.329941510E-01
305 1.173520277E+00 1.034433777E+0 1.390865000E-01 1.173520277E+00 1.034433777E+0 1.390865000E-01
310 1.176575537E+00 1.033755598E+0 1.428199390E-01 1.176575537E+00 1.033755598E+0 1.428199390E-01
315 1.176241112E+00 1.033120093E+0 1.431210190E-01 1.176241112E+00 1.033120093E+0 1.431210190E-01
320 1.168205957E+00 1.032523867E+0 1.356820900E-01 1.168205957E+00 1.032523867E+0 1.356820900E-01
325 1.157010155E+00 1.031963864E+0 1.250462910E-01 1.157010155E+00 1.031963864E+0 1.250462910E-01
330 1.137983599E+00 1.031437323E+0 1.065462760E-01 1.137983599E+00 1.031437323E+0 1.065462760E-01
335 1.117397883E+00 1.030941746E+0 8.645613700E-02 1.117397883E+00 1.030941746E+0 8.645613700E-02
340 1.103048228E+00 1.030474868E+0 7.257336000E-02 1.103048228E+00 1.030474868E+0 7.257336000E-02
