T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.208623284E+00 1.208994579E+00 1.209519259E+00 1.210249892E+00 1.211247728E+00 1.212577708E+00 1.214299967E+00 1.216459804E+00 1.219079791E+00 1.222157419E+00 1.225669601E+00 1.229583074E+00 1.233866721E+00 1.238499531E+00 1.243469799E+00 1.248764898E+00 1.254371876E+00 1.260281646E+00 1.266449423E+00
295 1.211750996E+00 1.212110676E+00 1.212618578E+00 1.213324853E+00 1.214287168E+00 1.215565062E+00 1.217210658E+00 1.219258527E+00 1.221719060E+00 1.224579387E+00 1.227811666E+00 1.231385015E+00 1.235276453E+00 1.239476587E+00 1.243987530E+00 1.248815101E+00 1.253960772E+00 1.259419770E+00 1.265179672E+00
300 1.214060005E+00 1.214436883E+00 1.214968183E+00 1.215705117E+00 1.216705191E+00 1.218025258E+00 1.219710223E+00 1.221781376E+00 1.224230251E+00 1.227023346E+00 1.230116476E+00 1.233471456E+00 1.237067727E+00 1.240905469E+00 1.245000540E+00 1.249374767E+00 1.254046697E+00 1.259028957E+00 1.264328857E+00
305 1.216587042E+00 1.217015805E+00 1.217574116E+00 1.218341821E+00 1.219381703E+00 1.220751674E+00 1.222495261E+00 1.224639108E+00 1.227152413E+00 1.229981294E+00 1.233059649E+00 1.236332280E+00 1.239770476E+00 1.243375063E+00 1.247169218E+00 1.251186499E+00 1.255459808E+00 1.260016907E+00 1.264895359E+00
310 1.218634331E+00 1.219049589E+00 1.219636319E+00 1.220452166E+00 1.221562214E+00 1.223030047E+00 1.224902626E+00 1.227192392E+00 1.229865553E+00 1.232846649E+00 1.236042026E+00 1.239370760E+00 1.242787098E+00 1.246285616E+00 1.249892231E+00 1.253649281E+00 1.257602011E+00 1.261776541E+00 1.266264753E+00
315 1.219134809E+00 1.219599445E+00 1.220256579E+00 1.221171304E+00 1.222417386E+00 1.224066912E+00 1.226172172E+00 1.228743328E+00 1.231732057E+00 1.235035008E+00 1.238522052E+00 1.242077125E+00 1.245629656E+00 1.249163115E+00 1.252703804E+00 1.256301655E+00 1.260013447E+00 1.263883824E+00 1.268019454E+00
320 1.219698572E+00 1.220197481E+00 1.220904637E+00 1.221892266E+00 1.223243437E+00 1.225041502E+00 1.227350437E+00 1.230187944E+00 1.233502849E+00 1.237172980E+00 1.241033934E+00 1.244928646E+00 1.248750819E+00 1.252461589E+00 1.256079015E+00 1.259655085E+00 1.263254519E+00 1.266941436E+00 1.270829131E+00
325 1.219271036E+00 1.219804485E+00 1.220562573E+00 1.221624914E+00 1.223085091E+00 1.225040015E+00 1.227568883E+00 1.230702455E+00 1.234393284E+00 1.238505733E+00 1.242842264E+00 1.247200036E+00 1.251428175E+00 1.255456051E+00 1.259286480E+00 1.262969212E+00 1.266574410E+00 1.270175383E+00 1.273877339E+00
330 1.216678222E+00 1.217269473E+00 1.218111286E+00 1.219293930E+00 1.220924841E+00 1.223117967E+00 1.225970542E+00 1.229527638E+00 1.233744704E+00 1.238469366E+00 1.243465316E+00 1.248476300E+00 1.253298691E+00 1.257823416E+00 1.262033543E+00 1.265974371E+00 1.269720402E+00 1.273353451E+00 1.277000203E+00
335 1.214319191E+00 1.214941558E+00 1.215829861E+00 1.217082292E+00 1.218817724E+00 1.221166775E+00 1.224247837E+00 1.228129717E+00 1.232786054E+00 1.238066269E+00 1.243709566E+00 1.249410149E+00 1.254904101E+00 1.260030119E+00 1.264738420E+00 1.269060793E+00 1.273071104E+00 1.276856875E+00 1.280532340E+00
340 1.211024394E+00 1.211673029E+00 1.212600960E+00 1.213913507E+00 1.215740751E+00 1.218229392E+00 1.221520658E+00 1.225710252E+00 1.230797425E+00 1.236643340E+00 1.242972432E+00 1.249433695E+00 1.255699185E+00 1.261545661E+00 1.266879926E+00 1.271712307E+00 1.276111525E+00 1.280168494E+00 1.283937934E+00
