N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.210533003E+00 1.213780343E+00 1.216353623E+00 1.219248648E+00 1.221625214E+00 1.222619011E+00 1.223672235E+00 1.223960859E+00 1.222268807E+00 1.220720765E+00 1.218212915E+00
1.016672606E+01 1.210824711E+00 1.214057029E+00 1.216637497E+00 1.219539273E+00 1.221929564E+00 1.222956957E+00 1.224033653E+00 1.224347222E+00 1.222698527E+00 1.221174811E+00 1.218688431E+00
1.033324570E+01 1.211240805E+00 1.214485596E+00 1.217041655E+00 1.219953147E+00 1.222363403E+00 1.223438928E+00 1.224550000E+00 1.224900174E+00 1.223314389E+00 1.221826645E+00 1.219372278E+00
1.049996187E+01 1.211827656E+00 1.215072579E+00 1.217609766E+00 1.220535119E+00 1.222974088E+00 1.224117732E+00 1.225278905E+00 1.225682797E+00 1.224187533E+00 1.222753351E+00 1.220346992E+00
1.066670514E+01 1.212642682E+00 1.215852775E+00 1.218427215E+00 1.221339264E+00 1.223818965E+00 1.225057361E+00 1.226290960E+00 1.226773273E+00 1.225407129E+00 1.224052647E+00 1.221718435E+00
1.083333839E+01 1.213752157E+00 1.216903059E+00 1.219489244E+00 1.222424996E+00 1.224961025E+00 1.226327937E+00 1.227664883E+00 1.228260428E+00 1.227075871E+00 1.225839506E+00 1.223613849E+00
1.100000000E+01 1.215225481E+00 1.218287835E+00 1.220881782E+00 1.223848319E+00 1.226459130E+00 1.227994236E+00 1.229475179E+00 1.230231230E+00 1.229296470E+00 1.228233374E+00 1.226169946E+00
1.116672606E+01 1.217125908E+00 1.220060648E+00 1.222650315E+00 1.225649213E+00 1.228353130E+00 1.230097559E+00 1.231771613E+00 1.232748095E+00 1.232146424E+00 1.231331892E+00 1.229506708E+00
1.133324570E+01 1.219499909E+00 1.222258151E+00 1.224813534E+00 1.227839193E+00 1.230648426E+00 1.232636123E+00 1.234555052E+00 1.235820010E+00 1.235643347E+00 1.235172206E+00 1.233685511E+00
1.149996187E+01 1.222368640E+00 1.224891787E+00 1.227369161E+00 1.230396615E+00 1.233308734E+00 1.235554770E+00 1.237761460E+00 1.239379647E+00 1.239714481E+00 1.239692074E+00 1.238662343E+00
1.166670514E+01 1.225725211E+00 1.227959397E+00 1.230287007E+00 1.233274602E+00 1.236265168E+00 1.238755074E+00 1.241268888E+00 1.243284624E+00 1.244192423E+00 1.244715026E+00 1.244260800E+00
1.183333839E+01 1.229539755E+00 1.231426141E+00 1.233529957E+00 1.236419262E+00 1.239439792E+00 1.242125603E+00 1.244931247E+00 1.247352434E+00 1.248851104E+00 1.249981226E+00 1.250194022E+00
1.200000000E+01 1.233771667E+00 1.235259773E+00 1.237065934E+00 1.239788485E+00 1.242771498E+00 1.245577150E+00 1.248623298E+00 1.251414975E+00 1.253471197E+00 1.255219036E+00 1.256138300E+00
1.216672606E+01 1.238383429E+00 1.239434719E+00 1.240877599E+00 1.243363271E+00 1.246231573E+00 1.249064662E+00 1.252272624E+00 1.255363267E+00 1.257899258E+00 1.260220480E+00 1.261824342E+00
1.233324570E+01 1.243348036E+00 1.243937510E+00 1.244964601E+00 1.247148607E+00 1.249824682E+00 1.252588771E+00 1.255865757E+00 1.259161443E+00 1.262071378E+00 1.264880242E+00 1.267095215E+00
1.249996187E+01 1.248646571E+00 1.248763825E+00 1.249338218E+00 1.251166047E+00 1.253579059E+00 1.256182759E+00 1.259433757E+00 1.262832681E+00 1.265999630E+00 1.269188295E+00 1.271909639E+00
1.266670514E+01 1.254260521E+00 1.253910453E+00 1.254015183E+00 1.255442663E+00 1.257533020E+00 1.259895334E+00 1.263031006E+00 1.266433647E+00 1.269741565E+00 1.273196107E+00 1.276307035E+00
1.283333839E+01 1.260165732E+00 1.259366494E+00 1.258997159E+00 1.260001556E+00 1.261723545E+00 1.263776754E+00 1.266717771E+00 1.270032557E+00 1.273372559E+00 1.276982467E+00 1.280366401E+00
1.300000000E+01 1.266327880E+00 1.265125663E+00 1.264295742E+00 1.264863036E+00 1.266167411E+00 1.267880378E+00 1.270556475E+00 1.273690325E+00 1.276969350E+00 1.280631807E+00 1.284178207E+00
