T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.215776594E+00 1.215937841E+00 1.216171189E+00 1.216507108E+00 1.216986885E+00 1.217664574E+00 1.218607606E+00 1.219894599E+00 1.221608881E+00 1.223827274E+00 1.226605735E+00 1.229966157E+00 1.233890623E+00 1.238328158E+00 1.243212796E+00 1.248482871E+00 1.254089909E+00 1.259994999E+00 1.266160521E+00
295 1.219158592E+00 1.219303841E+00 1.219514050E+00 1.219816602E+00 1.220248547E+00 1.220858252E+00 1.221705859E+00 1.222861071E+00 1.224397253E+00 1.226381715E+00 1.228863942E+00 1.231865683E+00 1.235377095E+00 1.239361978E+00 1.243771557E+00 1.248560174E+00 1.253693595E+00 1.259146361E+00 1.264891721E+00
300 1.222146601E+00 1.222287338E+00 1.222490901E+00 1.222783536E+00 1.223200560E+00 1.223787679E+00 1.224600816E+00 1.225703335E+00 1.227159431E+00 1.229024403E+00 1.231334391E+00 1.234100033E+00 1.237306938E+00 1.240923382E+00 1.244912609E+00 1.249238064E+00 1.253895719E+00 1.258864022E+00 1.264146682E+00
305 1.225715805E+00 1.225853341E+00 1.226052274E+00 1.226338220E+00 1.226745546E+00 1.227318592E+00 1.228111270E+00 1.229183727E+00 1.230595144E+00 1.232393182E+00 1.234603492E+00 1.237224876E+00 1.240233157E+00 1.243592385E+00 1.247268295E+00 1.251238814E+00 1.255497471E+00 1.260048663E+00 1.264898434E+00
310 1.229061701E+00 1.229200540E+00 1.229401378E+00 1.229690088E+00 1.230101394E+00 1.230679988E+00 1.231480000E+00 1.232561178E+00 1.233980769E+00 1.235781334E+00 1.237978913E+00 1.240558066E+00 1.243478668E+00 1.246691908E+00 1.250157526E+00 1.253854898E+00 1.257784803E+00 1.261962921E+00 1.266409162E+00
315 1.231239967E+00 1.231389790E+00 1.231606483E+00 1.231917956E+00 1.232361489E+00 1.232984987E+00 1.233846037E+00 1.235007274E+00 1.236526469E+00 1.238441804E+00 1.240757474E+00 1.243438124E+00 1.246418888E+00 1.249628199E+00 1.253011382E+00 1.256544030E+00 1.260232012E+00 1.264101673E+00 1.268186791E+00
320 1.233598522E+00 1.233756182E+00 1.233984379E+00 1.234312643E+00 1.234780639E+00 1.235439515E+00 1.236351121E+00 1.237583153E+00 1.239198181E+00 1.241236634E+00 1.243698749E+00 1.246535782E+00 1.249660070E+00 1.252973056E+00 1.256396782E+00 1.259892978E+00 1.263464012E+00 1.267140866E+00 1.270967121E+00
325 1.235359262E+00 1.235526406E+00 1.235768526E+00 1.236117200E+00 1.236615045E+00 1.237317333E+00 1.238291556E+00 1.239612531E+00 1.241350683E+00 1.243552598E+00 1.246218962E+00 1.249290745E+00 1.252657538E+00 1.256189381E+00 1.259777299E+00 1.263360934E+00 1.266932663E+00 1.270523849E+00 1.274185239E+00
330 1.235378782E+00 1.235564617E+00 1.235833921E+00 1.236221977E+00 1.236776571E+00 1.237559954E+00 1.238648522E+00 1.240127654E+00 1.242078570E+00 1.244555686E+00 1.247559460E+00 1.251017284E+00 1.254789689E+00 1.258707200E+00 1.262621600E+00 1.266443786E+00 1.270152162E+00 1.273776670E+00 1.277374447E+00
335 1.235578699E+00 1.235775887E+00 1.236061913E+00 1.236474591E+00 1.237065449E+00 1.237902125E+00 1.239068802E+00 1.240661372E+00 1.242774277E+00 1.245476025E+00 1.248777224E+00 1.252604452E+00 1.256799761E+00 1.261157601E+00 1.265485305E+00 1.269654411E+00 1.273618234E+00 1.277396994E+00 1.281049141E+00
340 1.234904991E+00 1.235113226E+00 1.235415620E+00 1.235852369E+00 1.236478804E+00 1.237368086E+00 1.238612415E+00 1.240318959E+00 1.242596950E+00 1.245531958E+00 1.249149890E+00 1.253382749E+00 1.258059803E+00 1.262941263E+00 1.267786124E+00 1.272418507E+00 1.276757953E+00 1.280808398E+00 1.284625795E+00
