T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.654140E-1 2.910240E+1 4.992170E-1 7.976690E+1 3.706998E-1 2.995840E+1 5.004450E-1 8.074380E+1 1.4258977E+00 2.8572954E+00 2.4538161E-01 1.2098762E+00
295 3.658865E-1 2.815650E+1 4.861610E-1 7.914480E+1 3.712770E-1 2.903870E+1 4.878640E-1 8.015860E+1 1.4518809E+00 3.0380148E+00 3.4907269E-01 1.2647426E+00
300 3.663312E-1 2.720830E+1 4.731100E-1 7.849370E+1 3.717275E-1 2.809970E+1 4.751700E-1 7.954220E+1 1.4516817E+00 3.1722759E+00 4.3352905E-01 1.3181682E+00
305 3.667564E-1 2.625940E+1 4.600510E-1 7.781620E+1 3.721885E-1 2.716660E+1 4.625840E-1 7.889540E+1 1.4595024E+00 3.3393947E+00 5.4757622E-01 1.3678871E+00
310 3.671625E-1 2.530960E+1 4.468900E-1 7.712490E+1 3.725892E-1 2.622650E+1 4.499730E-1 7.821550E+1 1.4564834E+00 3.4960822E+00 6.8515222E-01 1.3943528E+00
315 3.675497E-1 2.435990E+1 4.337440E-1 7.640020E+1 3.728861E-1 2.527050E+1 4.371070E-1 7.752090E+1 1.4311072E+00 3.6034111E+00 7.6937683E-01 1.4456747E+00
320 3.679270E-1 2.341150E+1 4.206000E-1 7.564290E+1 3.731810E-1 2.431790E+1 4.243360E-1 7.678310E+1 1.4078959E+00 3.7272955E+00 8.8043437E-01 1.4849622E+00
325 3.682917E-1 2.246460E+1 4.073810E-1 7.486440E+1 3.734184E-1 2.335830E+1 4.115370E-1 7.599850E+1 1.3729104E+00 3.8260490E+00 1.0098727E+00 1.4922663E+00
330 3.686435E-1 2.151990E+1 3.941710E-1 7.404880E+1 3.735656E-1 2.238440E+1 3.985410E-1 7.517520E+1 1.3175999E+00 3.8620647E+00 1.0964995E+00 1.4983665E+00
335 3.689938E-1 2.057860E+1 3.809710E-1 7.319350E+1 3.736982E-1 2.141120E+1 3.855190E-1 7.430950E+1 1.2588768E+00 3.8886190E+00 1.1797084E+00 1.5018268E+00
340 3.693358E-1 1.964130E+1 3.677180E-1 7.231070E+1 3.737754E-1 2.043070E+1 3.724410E-1 7.338110E+1 1.1877721E+00 3.8637932E+00 1.2681203E+00 1.4586862E+00
