T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.536203E-1 2.741130E+1 4.872470E-1 7.954490E+1 3.634329E-1 2.876160E+1 4.915950E-1 8.049170E+1 2.6999757E+00 4.6948014E+00 8.8446791E-01 1.1762703E+00
295 3.543636E-1 2.650040E+1 4.738730E-1 7.890600E+1 3.643701E-1 2.787910E+1 4.789190E-1 7.988100E+1 2.7462462E+00 4.9452816E+00 1.0536228E+00 1.2205656E+00
300 3.550729E-1 2.558570E+1 4.604950E-1 7.823930E+1 3.650858E-1 2.696520E+1 4.660010E-1 7.924850E+1 2.7426156E+00 5.1158530E+00 1.1815425E+00 1.2734626E+00
305 3.557603E-1 2.466850E+1 4.470420E-1 7.755430E+1 3.658395E-1 2.605990E+1 4.532390E-1 7.858220E+1 2.7550880E+00 5.3392377E+00 1.3672698E+00 1.3080570E+00
310 3.564244E-1 2.374940E+1 4.336000E-1 7.683600E+1 3.664931E-1 2.514230E+1 4.404450E-1 7.787840E+1 2.7473096E+00 5.5400659E+00 1.5541100E+00 1.3384969E+00
315 3.570648E-1 2.282910E+1 4.201630E-1 7.608390E+1 3.669606E-1 2.419870E+1 4.273500E-1 7.715370E+1 2.6966928E+00 5.6598082E+00 1.6817597E+00 1.3865829E+00
320 3.576941E-1 2.190910E+1 4.066570E-1 7.531010E+1 3.674337E-1 2.325890E+1 4.143480E-1 7.638610E+1 2.6507095E+00 5.8033699E+00 1.8561692E+00 1.4086332E+00
325 3.583079E-1 2.098950E+1 3.931760E-1 7.449490E+1 3.678061E-1 2.230680E+1 4.012930E-1 7.556610E+1 2.5823933E+00 5.9053741E+00 2.0227116E+00 1.4175669E+00
330 3.589044E-1 2.007100E+1 3.797030E-1 7.364030E+1 3.680129E-1 2.133150E+1 3.879490E-1 7.470550E+1 2.4750491E+00 5.9091016E+00 2.1255371E+00 1.4258656E+00
335 3.595019E-1 1.915560E+1 3.661790E-1 7.275630E+1 3.681970E-1 2.035580E+1 3.745900E-1 7.379380E+1 2.3615347E+00 5.8961082E+00 2.2453883E+00 1.4059447E+00
340 3.600886E-1 1.824280E+1 3.526900E-1 7.182200E+1 3.682812E-1 1.936780E+1 3.611230E-1 7.281390E+1 2.2245502E+00 5.8086102E+00 2.3352154E+00 1.3622399E+00
