T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.085159E-1 1.356500E+1 4.182110E-1 7.777750E+1 2.379259E-1 1.599540E+1 4.294140E-1 7.827930E+1 1.2360991E+01 1.5194368E+01 2.6089042E+00 6.4103792E-01
295 2.115233E-1 1.315820E+1 4.039580E-1 7.699670E+1 2.421275E-1 1.560840E+1 4.156320E-1 7.754880E+1 1.2639704E+01 1.5697958E+01 2.8087346E+00 7.1193880E-01
300 2.144696E-1 1.273310E+1 3.897640E-1 7.616140E+1 2.456066E-1 1.514510E+1 4.016990E-1 7.675420E+1 1.2677591E+01 1.5925943E+01 2.9711301E+00 7.7233559E-01
305 2.173860E-1 1.229230E+1 3.754210E-1 7.530980E+1 2.493182E-1 1.468450E+1 3.878020E-1 7.593880E+1 1.2807809E+01 1.6290647E+01 3.1926086E+00 8.2829858E-01
310 2.202572E-1 1.183600E+1 3.611770E-1 7.439180E+1 2.527166E-1 1.418510E+1 3.738110E-1 7.507840E+1 1.2844190E+01 1.6560334E+01 3.3797828E+00 9.1451070E-01
315 2.230646E-1 1.136400E+1 3.468270E-1 7.344380E+1 2.554167E-1 1.362150E+1 3.596180E-1 7.414840E+1 1.2666400E+01 1.6573065E+01 3.5568297E+00 9.5025651E-01
320 2.258721E-1 1.088050E+1 3.325260E-1 7.243170E+1 2.581766E-1 1.305170E+1 3.453340E-1 7.319500E+1 1.2512559E+01 1.6635381E+01 3.7088731E+00 1.0428308E+00
325 2.286332E-1 1.038380E+1 3.181970E-1 7.136570E+1 2.605286E-1 1.244490E+1 3.309990E-1 7.215710E+1 1.2242571E+01 1.6561804E+01 3.8676854E+00 1.0967736E+00
330 2.313394E-1 9.874700E+0 3.038440E-1 7.024170E+1 2.621902E-1 1.178610E+1 3.162770E-1 7.106500E+1 1.1766573E+01 1.6217409E+01 3.9310478E+00 1.1585169E+00
335 2.340744E-1 9.358100E+0 2.895500E-1 6.903620E+1 2.637650E-1 1.111790E+1 3.015720E-1 6.988470E+1 1.1256459E+01 1.5828529E+01 3.9864444E+00 1.2141427E+00
340 2.367770E-1 8.831800E+0 2.751630E-1 6.777810E+1 2.649158E-1 1.042200E+1 2.866030E-1 6.863310E+1 1.0621790E+01 1.5258108E+01 3.9915842E+00 1.2457546E+00
