T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.925920E-1 2.086080E+1 4.511780E-1 7.901150E+1 3.165503E-1 2.319770E+1 4.608270E-1 7.951220E+1 7.5685602E+00 1.0073844E+01 2.0938443E+00 6.2971469E-01
295 2.946595E-1 2.018090E+1 4.372880E-1 7.831060E+1 3.192588E-1 2.253080E+1 4.475160E-1 7.884850E+1 7.7051283E+00 1.0429723E+01 2.2855049E+00 6.8219433E-01
300 2.966614E-1 1.948770E+1 4.234120E-1 7.757190E+1 3.213803E-1 2.179800E+1 4.339940E-1 7.814160E+1 7.6914795E+00 1.0598679E+01 2.4382826E+00 7.2906109E-01
305 2.986220E-1 1.878370E+1 4.095560E-1 7.679190E+1 3.236538E-1 2.107400E+1 4.206450E-1 7.739610E+1 7.7341283E+00 1.0867894E+01 2.6361897E+00 7.8065949E-01
310 3.005335E-1 1.806960E+1 3.955870E-1 7.599480E+1 3.256691E-1 2.031980E+1 4.070870E-1 7.663470E+1 7.7181409E+00 1.1073928E+01 2.8249490E+00 8.3500033E-01
315 3.023864E-1 1.734560E+1 3.816900E-1 7.514260E+1 3.271556E-1 1.951180E+1 3.933250E-1 7.581590E+1 7.5710763E+00 1.1102000E+01 2.9581135E+00 8.8807229E-01
320 3.042210E-1 1.661470E+1 3.677240E-1 7.425920E+1 3.286759E-1 1.870410E+1 3.796320E-1 7.495040E+1 7.4404299E+00 1.1170813E+01 3.1367219E+00 9.2220989E-01
325 3.060116E-1 1.587650E+1 3.537620E-1 7.332880E+1 3.299048E-1 1.786810E+1 3.656820E-1 7.405510E+1 7.2424530E+00 1.1146121E+01 3.2596628E+00 9.8075622E-01
330 3.077535E-1 1.513170E+1 3.398450E-1 7.233900E+1 3.306429E-1 1.698810E+1 3.515270E-1 7.307950E+1 6.9226951E+00 1.0927649E+01 3.3232156E+00 1.0132801E+00
335 3.094999E-1 1.438390E+1 3.258230E-1 7.131860E+1 3.313224E-1 1.610390E+1 3.372460E-1 7.206130E+1 6.5864849E+00 1.0680643E+01 3.3871417E+00 1.0306503E+00
340 3.112125E-1 1.363200E+1 3.118810E-1 7.022340E+1 3.317124E-1 1.519760E+1 3.227950E-1 7.096710E+1 6.1800222E+00 1.0301627E+01 3.3810933E+00 1.0479504E+00
