T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.076917E-1 2.231470E+1 4.578940E-1 7.919160E+1 3.295628E-1 2.455780E+1 4.672400E-1 7.974070E+1 6.6363983E+00 9.1339615E+00 2.0002568E+00 6.8860695E-01
295 3.094608E-1 2.157730E+1 4.441050E-1 7.850090E+1 3.318680E-1 2.383570E+1 4.540950E-1 7.908340E+1 6.7518411E+00 9.4748633E+00 2.1999802E+00 7.3656418E-01
300 3.111706E-1 2.082870E+1 4.303550E-1 7.776890E+1 3.336506E-1 2.305320E+1 4.407610E-1 7.838000E+1 6.7375872E+00 9.6494196E+00 2.3609167E+00 7.7966318E-01
305 3.128432E-1 2.007130E+1 4.164780E-1 7.702400E+1 3.355636E-1 2.228060E+1 4.274360E-1 7.766930E+1 6.7708178E+00 9.9158012E+00 2.5636587E+00 8.3083020E-01
310 3.144723E-1 1.930580E+1 4.026560E-1 7.623240E+1 3.372470E-1 2.148110E+1 4.140560E-1 7.691630E+1 6.7531216E+00 1.0126576E+01 2.7532508E+00 8.8914833E-01
315 3.160511E-1 1.853230E+1 3.888140E-1 7.540480E+1 3.384667E-1 2.063200E+1 4.004740E-1 7.610630E+1 6.6226899E+00 1.0176910E+01 2.9115498E+00 9.2173710E-01
320 3.176123E-1 1.775350E+1 3.749160E-1 7.454560E+1 3.397156E-1 1.978470E+1 3.868160E-1 7.527990E+1 6.5064130E+00 1.0266519E+01 3.0763981E+00 9.7542638E-01
325 3.191374E-1 1.696950E+1 3.610780E-1 7.363060E+1 3.407116E-1 1.891200E+1 3.730720E-1 7.439220E+1 6.3321002E+00 1.0271256E+01 3.2149290E+00 1.0237632E+00
330 3.206209E-1 1.618060E+1 3.471620E-1 7.268430E+1 3.412811E-1 1.799820E+1 3.590370E-1 7.344240E+1 6.0537194E+00 1.0098788E+01 3.3074586E+00 1.0322375E+00
335 3.221083E-1 1.539020E+1 3.332800E-1 7.168060E+1 3.417996E-1 1.708120E+1 3.448840E-1 7.245090E+1 5.7610658E+00 9.8997728E+00 3.3646095E+00 1.0632028E+00
340 3.235677E-1 1.459740E+1 3.194210E-1 7.061810E+1 3.420662E-1 1.614360E+1 3.306030E-1 7.137610E+1 5.4078713E+00 9.5777893E+00 3.3823045E+00 1.0619801E+00
