T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.767954E-1 1.940030E+1 4.446200E-1 7.881890E+1 3.022403E-1 2.178150E+1 4.544080E-1 7.929720E+1 8.4187648E+00 1.0932213E+01 2.1540114E+00 6.0317388E-01
295 2.791387E-1 1.877820E+1 4.307490E-1 7.808700E+1 3.053273E-1 2.117140E+1 4.410830E-1 7.860190E+1 8.5772219E+00 1.1303929E+01 2.3428697E+00 6.5507322E-01
300 2.814118E-1 1.814100E+1 4.167460E-1 7.734240E+1 3.077797E-1 2.049170E+1 4.274150E-1 7.788580E+1 8.5671342E+00 1.1471474E+01 2.4961688E+00 6.9768815E-01
305 2.836413E-1 1.749140E+1 4.027890E-1 7.655020E+1 3.104015E-1 1.981930E+1 4.138860E-1 7.713530E+1 8.6211568E+00 1.1745622E+01 2.6811731E+00 7.5853727E-01
310 2.858176E-1 1.682990E+1 3.888150E-1 7.572130E+1 3.127438E-1 1.911410E+1 4.003230E-1 7.633500E+1 8.6096671E+00 1.1950340E+01 2.8746787E+00 8.0395625E-01
315 2.879286E-1 1.615650E+1 3.747750E-1 7.486190E+1 3.145061E-1 1.835170E+1 3.863760E-1 7.551050E+1 8.4505515E+00 1.1961835E+01 3.0025157E+00 8.5895339E-01
320 2.900216E-1 1.547480E+1 3.608020E-1 7.394260E+1 3.163062E-1 1.758810E+1 3.725390E-1 7.462930E+1 8.3098592E+00 1.2015510E+01 3.1505426E+00 9.2014798E-01
325 2.920649E-1 1.478410E+1 3.467260E-1 7.299560E+1 3.177818E-1 1.679390E+1 3.585350E-1 7.369900E+1 8.0926283E+00 1.1967441E+01 3.2936812E+00 9.5442272E-01
330 2.940532E-1 1.408500E+1 3.327000E-1 7.198560E+1 3.187141E-1 1.595350E+1 3.442050E-1 7.271190E+1 7.7376244E+00 1.1712163E+01 3.3424849E+00 9.9887364E-01
335 2.960477E-1 1.338160E+1 3.186660E-1 7.092180E+1 3.195809E-1 1.510770E+1 3.298950E-1 7.164930E+1 7.3637692E+00 1.1425300E+01 3.4038103E+00 1.0153623E+00
340 2.980040E-1 1.267250E+1 3.045930E-1 6.980570E+1 3.201261E-1 1.423870E+1 3.152680E-1 7.054050E+1 6.9104331E+00 1.0999600E+01 3.3860081E+00 1.0416711E+00
