Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.298809133E+00 1.228869552E+00 6.993958100E-02 1.259197401E+00 1.206392794E+00 5.280460700E-02 3.961173200E-02 2.247675800E-02
1.468000E+10 1.298882919E+00 1.229303353E+00 6.957956600E-02 1.267981577E+00 1.213373780E+00 5.460779700E-02 3.090134200E-02 1.592957300E-02
2.154000E+10 1.298990601E+00 1.229915494E+00 6.907510700E-02 1.274876628E+00 1.218749294E+00 5.612733400E-02 2.411397300E-02 1.116620000E-02
3.162000E+10 1.299147385E+00 1.230765207E+00 6.838217800E-02 1.280402282E+00 1.223009254E+00 5.739302800E-02 1.874510300E-02 7.755953000E-03
4.642000E+10 1.299374887E+00 1.231918744E+00 6.745614300E-02 1.284928681E+00 1.226570895E+00 5.835778600E-02 1.444620600E-02 5.347849000E-03
6.813000E+10 1.299703343E+00 1.233439866E+00 6.626347700E-02 1.288704663E+00 1.229771116E+00 5.893354700E-02 1.099868000E-02 3.668750000E-03
1.000000E+11 1.300174163E+00 1.235374448E+00 6.479971500E-02 1.291909602E+00 1.232862083E+00 5.904751900E-02 8.264561000E-03 2.512365000E-03
1.468000E+11 1.300842373E+00 1.237732849E+00 6.310952400E-02 1.294702077E+00 1.236006863E+00 5.869521400E-02 6.140296000E-03 1.725986000E-03
2.154000E+11 1.301777946E+00 1.240479590E+00 6.129835600E-02 1.297248130E+00 1.239281605E+00 5.796652500E-02 4.529816000E-03 1.197985000E-03
3.162000E+11 1.303064583E+00 1.243539854E+00 5.952472900E-02 1.299727085E+00 1.242692421E+00 5.703466400E-02 3.337498000E-03 8.474330000E-04
4.642000E+11 1.304793896E+00 1.246823693E+00 5.797020300E-02 1.302321825E+00 1.246207467E+00 5.611435800E-02 2.472071000E-03 6.162260000E-04
6.813000E+11 1.307053766E+00 1.250255922E+00 5.679784400E-02 1.305201237E+00 1.249792558E+00 5.540867900E-02 1.852529000E-03 4.633640000E-04
1.000000E+12 1.309911432E+00 1.253796366E+00 5.611506600E-02 1.308499765E+00 1.253435526E+00 5.506423900E-02 1.411667000E-03 3.608400000E-04
1.468000E+12 1.313395649E+00 1.257443290E+00 5.595235900E-02 1.312298880E+00 1.257153122E+00 5.514575800E-02 1.096769000E-03 2.901680000E-04
2.154000E+12 1.317485652E+00 1.261223796E+00 5.626185600E-02 1.316617183E+00 1.260984210E+00 5.563297300E-02 8.684690000E-04 2.395860000E-04
3.162000E+12 1.322114854E+00 1.265179073E+00 5.693578100E-02 1.321416057E+00 1.264977305E+00 5.643875200E-02 6.987970000E-04 2.017680000E-04
4.642000E+12 1.327190542E+00 1.269351583E+00 5.783895900E-02 1.326621707E+00 1.269179365E+00 5.744234200E-02 5.688350000E-04 1.722180000E-04
6.813000E+12 1.332619439E+00 1.273780948E+00 5.883849100E-02 1.332153111E+00 1.273632457E+00 5.852065400E-02 4.663280000E-04 1.484910000E-04
1.000000E+13 1.338324052E+00 1.278518651E+00 5.980540100E-02 1.337940532E+00 1.278390255E+00 5.955027700E-02 3.835200000E-04 1.283960000E-04
