Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.186480171E+00 1.141834181E+00 4.464599000E-02 1.159415186E+00 1.135739998E+00 2.367518800E-02
1.468000E+10 1.186597726E+00 1.141912937E+00 4.468478900E-02 1.173881521E+00 1.137697922E+00 3.618359900E-02
2.154000E+10 1.186770030E+00 1.142025417E+00 4.474461300E-02 1.175766247E+00 1.139121946E+00 3.664430100E-02
3.162000E+10 1.187022366E+00 1.142187994E+00 4.483437200E-02 1.176936819E+00 1.140192998E+00 3.674382100E-02
4.642000E+10 1.187391543E+00 1.142417505E+00 4.497403800E-02 1.177756740E+00 1.141048641E+00 3.670809900E-02
6.813000E+10 1.187930855E+00 1.142738508E+00 4.519234700E-02 1.178338940E+00 1.141799721E+00 3.653921900E-02
1.000000E+11 1.188716982E+00 1.143177397E+00 4.553958500E-02 1.178764920E+00 1.142533394E+00 3.623152600E-02
1.468000E+11 1.189217786E+00 1.143760845E+00 4.545694100E-02 1.182417949E+00 1.143318701E+00 3.909924800E-02
2.154000E+11 1.189331073E+00 1.144508352E+00 4.482272100E-02 1.186073346E+00 1.144204383E+00 4.186896300E-02
3.162000E+11 1.189486357E+00 1.145422376E+00 4.406398100E-02 1.189207485E+00 1.145213129E+00 4.399435600E-02
4.642000E+11 1.189693563E+00 1.146479259E+00 4.321430400E-02 1.189503410E+00 1.146335033E+00 4.316837700E-02
6.813000E+11 1.189960087E+00 1.148166183E+00 4.179390400E-02 1.189830458E+00 1.148066442E+00 4.176401600E-02
1.000000E+12 1.190287597E+00 1.152093611E+00 3.819398600E-02 1.190199225E+00 1.151734605E+00 3.846462000E-02
1.468000E+12 1.190668416E+00 1.159035905E+00 3.163251100E-02 1.190608159E+00 1.158702819E+00 3.190534000E-02
2.154000E+12 1.191053636E+00 1.161320494E+00 2.973314200E-02 1.191001190E+00 1.161284560E+00 2.971663000E-02
3.162000E+12 1.191521575E+00 1.162005164E+00 2.951641100E-02 1.191408475E+00 1.161978746E+00 2.942972900E-02
4.642000E+12 1.192126187E+00 1.162874109E+00 2.925207800E-02 1.192062511E+00 1.162856880E+00 2.920563100E-02
6.813000E+12 1.202638747E+00 1.163691527E+00 3.894722000E-02 1.202615125E+00 1.163679899E+00 3.893522600E-02
1.000000E+13 1.202937967E+00 1.164429628E+00 3.850833900E-02 1.202927230E+00 1.164421630E+00 3.850560000E-02
