N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.927000000E-06 5.849000000E-06 5.874000000E-06 5.921000000E-06
1.600000000E+01 1.099820000E-04 1.047220000E-04 1.017070000E-04 1.001080000E-04
1.700000000E+01 1.724967000E-03 1.701771000E-03 1.697997000E-03 1.689691000E-03
1.549996187E+01 2.754900000E-05 2.603500000E-05 2.516300000E-05 2.468700000E-05
1.649996187E+01 4.426510000E-04 4.296440000E-04 4.216630000E-04 4.168130000E-04
1.674996808E+01 8.822690000E-04 8.633290000E-04 8.520370000E-04 8.450930000E-04
1.624993176E+01 2.207240000E-04 2.119410000E-04 2.068950000E-04 2.039790000E-04
1.574996808E+01 5.497100000E-05 5.200000000E-05 5.039600000E-05 4.944200000E-05
1.524993176E+01 1.357500000E-05 1.290900000E-05 1.254100000E-05 1.235700000E-05
